Id	Name	BackpackOrNot	ItemType	ItemBaseType	PropertyName	Quantity	Isopen	IfResolve	ResolveReward	UseType	RewardGroup	UsePerCount	IsSave	HeroStar	Ifopen	ItemNumlimit	ExtraReward	IsGetShow
355102	1010345	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
355103	1010346	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
355104	1010347	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
355201	1010348	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
355202	1010349	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
355203	1010350	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
355204	1010351	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
356001	1010340	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
356002	1010341	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
356003	1010342	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
356004	1010343	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
356101	1010344	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
356102	1010345	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
356103	1010346	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
356104	1010347	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
356201	1010348	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
356202	1010349	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
356203	1010350	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
356204	1010351	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
357001	1010340	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
357002	1010341	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
357003	1010342	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
357004	1010343	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
357101	1010344	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
357102	1010345	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
357103	1010346	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
357104	1010347	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
357201	1010348	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
357202	1010349	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
357203	1010350	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
357204	1010351	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
358001	1010340	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
358002	1010341	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
358003	1010342	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
358004	1010343	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
358101	1010344	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
358102	1010345	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
358103	1010346	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
358104	1010347	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
358201	1010348	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
358202	1010349	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
358203	1010350	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
358204	1010351	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
359001	1010340	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
359002	1010341	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
359003	1010342	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
359004	1010343	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
359101	1010344	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
359102	1010345	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
359103	1010346	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
359104	1010347	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
359201	1010348	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
359202	1010349	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
359203	1010350	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
359204	1010351	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
360001	1010352	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
360002	1010353	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
360003	1010354	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
360004	1010355	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
360101	1010356	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
360102	1010357	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
360103	1010358	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
360104	1010359	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
360201	1010360	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
360202	1010361	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
360203	1010362	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
360204	1010363	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
361001	1010352	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
361002	1010353	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
361003	1010354	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
361004	1010355	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
361101	1010356	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
361102	1010357	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
361103	1010358	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
361104	1010359	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
361201	1010360	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
361202	1010361	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
361203	1010362	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
361204	1010363	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
362001	1010352	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
362002	1010353	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
362003	1010354	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
362004	1010355	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
362101	1010356	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
362102	1010357	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
362103	1010358	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
362104	1010359	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
362201	1010360	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
362202	1010361	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
362203	1010362	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
362204	1010363	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
363001	1010352	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
363002	1010353	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
363003	1010354	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
363004	1010355	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
363101	1010356	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
363102	1010357	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
363103	1010358	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
363104	1010359	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
363201	1010360	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
363202	1010361	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
363203	1010362	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
363204	1010363	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
364001	1010352	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
364002	1010353	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
364003	1010354	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
364004	1010355	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
364101	1010356	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
364102	1010357	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
364103	1010358	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
364104	1010359	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
364201	1010360	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
364202	1010361	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
364203	1010362	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
364204	1010363	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
365001	1010352	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
365002	1010353	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
365003	1010354	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
365004	1010355	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
365101	1010356	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
365102	1010357	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
365103	1010358	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
365104	1010359	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
365201	1010360	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
365202	1010361	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
365203	1010362	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
365204	1010363	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
366001	1010352	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
366002	1010353	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
366003	1010354	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
366004	1010355	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
366101	1010356	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
366102	1010357	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
366103	1010358	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
366104	1010359	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
366201	1010360	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
366202	1010361	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
366203	1010362	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
366204	1010363	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
367001	1010352	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
367002	1010353	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
367003	1010354	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
367004	1010355	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
367101	1010356	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
367102	1010357	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
367103	1010358	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
367104	1010359	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
367201	1010360	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
367202	1010361	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
367203	1010362	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
367204	1010363	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
368001	1010352	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
368002	1010353	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
368003	1010354	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
368004	1010355	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
368101	1010356	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
368102	1010357	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
368103	1010358	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
368104	1010359	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
368201	1010360	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
368202	1010361	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
368203	1010362	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
368204	1010363	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
369001	1010352	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
369002	1010353	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
369003	1010354	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
369004	1010355	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
369101	1010356	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
369102	1010357	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
369103	1010358	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
369104	1010359	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
369201	1010360	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
369202	1010361	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
369203	1010362	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
369204	1010363	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
370001	1010364	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
370002	1010365	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
370003	1010366	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
370004	1010367	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
370101	1010368	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
370102	1010369	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
370103	1010370	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
370104	1010371	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
370201	1010372	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
370202	1010373	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
370203	1010374	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
370204	1010375	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
371001	1010364	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
371002	1010365	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
371003	1010366	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
371004	1010367	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
371101	1010368	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
371102	1010369	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
371103	1010370	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
371104	1010371	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
371201	1010372	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
371202	1010373	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
371203	1010374	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
371204	1010375	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
372001	1010364	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
372002	1010365	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
372003	1010366	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
372004	1010367	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
372101	1010368	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
372102	1010369	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
372103	1010370	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
372104	1010371	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
372201	1010372	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
372202	1010373	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
372203	1010374	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
372204	1010375	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
373001	1010364	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
373002	1010365	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
373003	1010366	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
373004	1010367	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
373101	1010368	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
373102	1010369	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
373103	1010370	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
373104	1010371	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
373201	1010372	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
373202	1010373	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
373203	1010374	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
373204	1010375	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
374001	1010364	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
374002	1010365	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
374003	1010366	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
374004	1010367	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
374101	1010368	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
374102	1010369	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
374103	1010370	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
374104	1010371	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
374201	1010372	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
374202	1010373	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
374203	1010374	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
374204	1010375	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
375001	1010364	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
375002	1010365	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
375003	1010366	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
375004	1010367	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
375101	1010368	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
375102	1010369	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
375103	1010370	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
375104	1010371	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
375201	1010372	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
375202	1010373	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
375203	1010374	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
375204	1010375	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
376001	1010364	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
376002	1010365	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
376003	1010366	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
376004	1010367	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
376101	1010368	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
376102	1010369	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
376103	1010370	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
376104	1010371	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
376201	1010372	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
376202	1010373	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
376203	1010374	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
376204	1010375	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
377001	1010364	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
377002	1010365	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
377003	1010366	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
377004	1010367	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
377101	1010368	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
377102	1010369	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
377103	1010370	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
377104	1010371	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
377201	1010372	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
377202	1010373	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
377203	1010374	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
377204	1010375	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
378001	1010364	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
378002	1010365	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
378003	1010366	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
378004	1010367	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
378101	1010368	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
378102	1010369	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
378103	1010370	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
378104	1010371	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
378201	1010372	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
378202	1010373	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
378203	1010374	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
378204	1010375	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
379001	1010364	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
379002	1010365	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
379003	1010366	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
379004	1010367	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
379101	1010368	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
379102	1010369	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
379103	1010370	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
379104	1010371	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
379201	1010372	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
379202	1010373	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
379203	1010374	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
379204	1010375	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
380001	1010376	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
380002	1010377	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
380003	1010378	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
380004	1010379	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
380101	1010380	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
380102	1010381	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
380103	1010382	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
380104	1010383	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
380201	1010384	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
380202	1010385	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
380203	1010386	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
380204	1010387	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
381001	1010376	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
381002	1010377	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
381003	1010378	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
381004	1010379	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
381101	1010380	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
381102	1010381	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
381103	1010382	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
381104	1010383	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
381201	1010384	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
381202	1010385	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
381203	1010386	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
381204	1010387	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
382001	1010376	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
382002	1010377	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
382003	1010378	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
382004	1010379	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
382101	1010380	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
382102	1010381	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
382103	1010382	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
382104	1010383	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
382201	1010384	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
382202	1010385	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
382203	1010386	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
