Id	TalismanaId	Level	RankupBasicMaterial	RankupConsumeMaterial	Property	Resolve	OpenSkillRules	SpecialProperty	SpecialSkill
2605	90035	55	14#1882000|1001#55000		2#7680|1#51200|3#2560|4#2560		135211		
2606	90035	56	14#1906000|1001#55000		2#7917|1#52780|3#2639|4#2639		null		
2607	90035	57	14#1930000|1001#55000		2#8154|1#54360|3#2718|4#2718		null		
2608	90035	58	14#1954000|1001#55000		2#8391|1#55940|3#2797|4#2797		null		
2609	90035	59	14#1978000|1001#55000		2#8628|1#57520|3#2876|4#2876		null		
2610	90035	60	14#2110000|1001#60000		2#8865|1#59100|3#2955|4#2955		135212		
2611	90035	61	14#2136000|1001#60000		2#9135|1#60900|3#3045|4#3045		null		
2612	90035	62	14#2162000|1001#60000		2#9405|1#62700|3#3135|4#3135		null		
2613	90035	63	14#2188000|1001#60000		2#9675|1#64500|3#3225|4#3225		null		
2614	90035	64	14#2214000|1001#60000		2#9945|1#66300|3#3315|4#3315		null		
2615	90035	65	14#2356000|1001#65000		2#10215|1#68100|3#3405|4#3405		135213		
2616	90035	66	14#2384000|1001#65000		2#10497|1#69980|3#3499|4#3499		null		
2617	90035	67	14#2412000|1001#65000		2#10779|1#71860|3#3593|4#3593		null		
2618	90035	68	14#2440000|1001#65000		2#11061|1#73740|3#3687|4#3687		null		
2619	90035	69	14#2468000|1001#65000		2#11343|1#75620|3#3781|4#3781		null		
2620	90035	70	14#2620000|1001#70000		2#11625|1#77500|3#3875|4#3875		135214		
2621	90035	71	14#2650000|1001#70000		2#11940|1#79600|3#3980|4#3980		null		
2622	90035	72	14#2680000|1001#70000		2#12255|1#81700|3#4085|4#4085		null		
2623	90035	73	14#2710000|1001#70000		2#12570|1#83800|3#4190|4#4190		null		
2624	90035	74	14#2740000|1001#70000		2#12885|1#85900|3#4295|4#4295		null		
2625	90035	75	14#2902000|1001#75000		2#13200|1#88000|3#4400|4#4400		135215		
2626	90036	1	14#6000		2#450|1#3000|3#150|4#150				
2627	90036	2	14#8000		2#495|1#3300|3#165|4#165				
2628	90036	3	14#10000		2#540|1#3600|3#180|4#180				
2629	90036	4	14#12000		2#585|1#3900|3#195|4#195				
2630	90036	5	14#30000|1001#5000		2#630|1#4200|3#210|4#210		136201		
2631	90036	6	14#36000|1001#5000		2#687|1#4580|3#229|4#229		null		
2632	90036	7	14#42000|1001#5000		2#744|1#4960|3#248|4#248		null		
2633	90036	8	14#48000|1001#5000		2#801|1#5340|3#267|4#267		null		
2634	90036	9	14#54000|1001#5000		2#858|1#5720|3#286|4#286		null		
2635	90036	10	14#88000|1001#10000		2#915|1#6100|3#305|4#305		136202		
2636	90036	11	14#98000|1001#10000		2#996|1#6640|3#332|4#332		null		
2637	90036	12	14#108000|1001#10000		2#1077|1#7180|3#359|4#359		null		
2638	90036	13	14#118000|1001#10000		2#1158|1#7720|3#386|4#386		null		
2639	90036	14	14#128000|1001#10000		2#1239|1#8260|3#413|4#413		null		
2640	90036	15	14#190000|1001#15000		2#1320|1#8800|3#440|4#440		136203		
2641	90036	16	14#204000|1001#15000		2#1413|1#9420|3#471|4#471		null		
2642	90036	17	14#218000|1001#15000		2#1506|1#10040|3#502|4#502		null		
2643	90036	18	14#232000|1001#15000		2#1599|1#10660|3#533|4#533		null		
2644	90036	19	14#246000|1001#15000		2#1692|1#11280|3#564|4#564		null		
2645	90036	20	14#348000|1001#20000		2#1785|1#11900|3#595|4#595		136204		
2646	90036	21	14#366000|1001#20000		2#1902|1#12680|3#634|4#634		null		
2647	90036	22	14#384000|1001#20000		2#2019|1#13460|3#673|4#673		null		
2648	90036	23	14#402000|1001#20000		2#2136|1#14240|3#712|4#712		null		
2649	90036	24	14#420000|1001#20000		2#2253|1#15020|3#751|4#751		null		
2650	90036	25	14#502000|1001#25000		2#2370|1#15800|3#790|4#790		136205		
2651	90036	26	14#524000|1001#25000		2#2499|1#16660|3#833|4#833		null		
2652	90036	27	14#546000|1001#25000		2#2628|1#17520|3#876|4#876		null		
2653	90036	28	14#568000|1001#25000		2#2757|1#18380|3#919|4#919		null		
2654	90036	29	14#590000|1001#25000		2#2886|1#19240|3#962|4#962		null		
2655	90036	30	14#684000|1001#30000		2#3015|1#20100|3#1005|4#1005		136206		
2656	90036	31	14#710000|1001#30000		2#3168|1#21120|3#1056|4#1056		null		
2657	90036	32	14#736000|1001#30000		2#3321|1#22140|3#1107|4#1107		null		
2658	90036	33	14#762000|1001#30000		2#3474|1#23160|3#1158|4#1158		null		
2659	90036	34	14#788000|1001#30000		2#3627|1#24180|3#1209|4#1209		null		
2660	90036	35	14#894000|1001#35000		2#3780|1#25200|3#1260|4#1260		136207		
2661	90036	36	14#924000|1001#35000		2#3945|1#26300|3#1315|4#1315		null		
2662	90036	37	14#954000|1001#35000		2#4110|1#27400|3#1370|4#1370		null		
2663	90036	38	14#984000|1001#35000		2#4275|1#28500|3#1425|4#1425		null		
2664	90036	39	14#1014000|1001#35000		2#4440|1#29600|3#1480|4#1480		null		
2665	90036	40	14#1132000|1001#40000		2#4605|1#30700|3#1535|4#1535		136208		
2666	90036	41	14#1166000|1001#40000		2#4794|1#31960|3#1598|4#1598		null		
2667	90036	42	14#1200000|1001#40000		2#4983|1#33220|3#1661|4#1661		null		
2668	90036	43	14#1234000|1001#40000		2#5172|1#34480|3#1724|4#1724		null		
2669	90036	44	14#1268000|1001#40000		2#5361|1#35740|3#1787|4#1787		null		
2670	90036	45	14#1398000|1001#45000		2#5550|1#37000|3#1850|4#1850		136209		
2671	90036	46	14#1436000|1001#45000		2#5751|1#38340|3#1917|4#1917		null		
2672	90036	47	14#1474000|1001#45000		2#5952|1#39680|3#1984|4#1984		null		
2673	90036	48	14#1512000|1001#45000		2#6153|1#41020|3#2051|4#2051		null		
2674	90036	49	14#1550000|1001#45000		2#6354|1#42360|3#2118|4#2118		null		
2675	90036	50	14#1692000|1001#50000		2#6555|1#43700|3#2185|4#2185		136210		
2676	90036	51	14#1734000|1001#50000		2#6780|1#45200|3#2260|4#2260		null		
2677	90036	52	14#1776000|1001#50000		2#7005|1#46700|3#2335|4#2335		null		
2678	90036	53	14#1818000|1001#50000		2#7230|1#48200|3#2410|4#2410		null		
2679	90036	54	14#1860000|1001#50000		2#7455|1#49700|3#2485|4#2485		null		
2680	90036	55	14#1882000|1001#55000		2#7680|1#51200|3#2560|4#2560		136211		
2681	90036	56	14#1906000|1001#55000		2#7917|1#52780|3#2639|4#2639		null		
2682	90036	57	14#1930000|1001#55000		2#8154|1#54360|3#2718|4#2718		null		
2683	90036	58	14#1954000|1001#55000		2#8391|1#55940|3#2797|4#2797		null		
2684	90036	59	14#1978000|1001#55000		2#8628|1#57520|3#2876|4#2876		null		
2685	90036	60	14#2110000|1001#60000		2#8865|1#59100|3#2955|4#2955		136212		
2686	90036	61	14#2136000|1001#60000		2#9135|1#60900|3#3045|4#3045		null		
2687	90036	62	14#2162000|1001#60000		2#9405|1#62700|3#3135|4#3135		null		
2688	90036	63	14#2188000|1001#60000		2#9675|1#64500|3#3225|4#3225		null		
2689	90036	64	14#2214000|1001#60000		2#9945|1#66300|3#3315|4#3315		null		
2690	90036	65	14#2356000|1001#65000		2#10215|1#68100|3#3405|4#3405		136213		
2691	90036	66	14#2384000|1001#65000		2#10497|1#69980|3#3499|4#3499		null		
2692	90036	67	14#2412000|1001#65000		2#10779|1#71860|3#3593|4#3593		null		
2693	90036	68	14#2440000|1001#65000		2#11061|1#73740|3#3687|4#3687		null		
2694	90036	69	14#2468000|1001#65000		2#11343|1#75620|3#3781|4#3781		null		
2695	90036	70	14#2620000|1001#70000		2#11625|1#77500|3#3875|4#3875		136214		
2696	90036	71	14#2650000|1001#70000		2#11940|1#79600|3#3980|4#3980		null		
2697	90036	72	14#2680000|1001#70000		2#12255|1#81700|3#4085|4#4085		null		
2698	90036	73	14#2710000|1001#70000		2#12570|1#83800|3#4190|4#4190		null		
2699	90036	74	14#2740000|1001#70000		2#12885|1#85900|3#4295|4#4295		null		
2700	90036	75	14#2902000|1001#75000		2#13200|1#88000|3#4400|4#4400		136215		
2701	90037	1	14#6000		2#450|1#3000|3#150|4#150				
2702	90037	2	14#8000		2#495|1#3300|3#165|4#165				
2703	90037	3	14#10000		2#540|1#3600|3#180|4#180				
2704	90037	4	14#12000		2#585|1#3900|3#195|4#195				
2705	90037	5	14#30000|1001#5000		2#630|1#4200|3#210|4#210		137201		
2706	90037	6	14#36000|1001#5000		2#687|1#4580|3#229|4#229		null		
2707	90037	7	14#42000|1001#5000		2#744|1#4960|3#248|4#248		null		
2708	90037	8	14#48000|1001#5000		2#801|1#5340|3#267|4#267		null		
2709	90037	9	14#54000|1001#5000		2#858|1#5720|3#286|4#286		null		
2710	90037	10	14#88000|1001#10000		2#915|1#6100|3#305|4#305		137202		
2711	90037	11	14#98000|1001#10000		2#996|1#6640|3#332|4#332		null		
2712	90037	12	14#108000|1001#10000		2#1077|1#7180|3#359|4#359		null		
2713	90037	13	14#118000|1001#10000		2#1158|1#7720|3#386|4#386		null		
2714	90037	14	14#128000|1001#10000		2#1239|1#8260|3#413|4#413		null		
2715	90037	15	14#190000|1001#15000		2#1320|1#8800|3#440|4#440		137203		
2716	90037	16	14#204000|1001#15000		2#1413|1#9420|3#471|4#471		null		
2717	90037	17	14#218000|1001#15000		2#1506|1#10040|3#502|4#502		null		
2718	90037	18	14#232000|1001#15000		2#1599|1#10660|3#533|4#533		null		
2719	90037	19	14#246000|1001#15000		2#1692|1#11280|3#564|4#564		null		
2720	90037	20	14#348000|1001#20000		2#1785|1#11900|3#595|4#595		137204		
2721	90037	21	14#366000|1001#20000		2#1902|1#12680|3#634|4#634		null		
2722	90037	22	14#384000|1001#20000		2#2019|1#13460|3#673|4#673		null		
2723	90037	23	14#402000|1001#20000		2#2136|1#14240|3#712|4#712		null		
2724	90037	24	14#420000|1001#20000		2#2253|1#15020|3#751|4#751		null		
2725	90037	25	14#502000|1001#25000		2#2370|1#15800|3#790|4#790		137205		
2726	90037	26	14#524000|1001#25000		2#2499|1#16660|3#833|4#833		null		
2727	90037	27	14#546000|1001#25000		2#2628|1#17520|3#876|4#876		null		
2728	90037	28	14#568000|1001#25000		2#2757|1#18380|3#919|4#919		null		
2729	90037	29	14#590000|1001#25000		2#2886|1#19240|3#962|4#962		null		
2730	90037	30	14#684000|1001#30000		2#3015|1#20100|3#1005|4#1005		137206		
2731	90037	31	14#710000|1001#30000		2#3168|1#21120|3#1056|4#1056		null		
2732	90037	32	14#736000|1001#30000		2#3321|1#22140|3#1107|4#1107		null		
2733	90037	33	14#762000|1001#30000		2#3474|1#23160|3#1158|4#1158		null		
2734	90037	34	14#788000|1001#30000		2#3627|1#24180|3#1209|4#1209		null		
2735	90037	35	14#894000|1001#35000		2#3780|1#25200|3#1260|4#1260		137207		
2736	90037	36	14#924000|1001#35000		2#3945|1#26300|3#1315|4#1315		null		
2737	90037	37	14#954000|1001#35000		2#4110|1#27400|3#1370|4#1370		null		
2738	90037	38	14#984000|1001#35000		2#4275|1#28500|3#1425|4#1425		null		
2739	90037	39	14#1014000|1001#35000		2#4440|1#29600|3#1480|4#1480		null		
2740	90037	40	14#1132000|1001#40000		2#4605|1#30700|3#1535|4#1535		137208		
2741	90037	41	14#1166000|1001#40000		2#4794|1#31960|3#1598|4#1598		null		
2742	90037	42	14#1200000|1001#40000		2#4983|1#33220|3#1661|4#1661		null		
2743	90037	43	14#1234000|1001#40000		2#5172|1#34480|3#1724|4#1724		null		
2744	90037	44	14#1268000|1001#40000		2#5361|1#35740|3#1787|4#1787		null		
2745	90037	45	14#1398000|1001#45000		2#5550|1#37000|3#1850|4#1850		137209		
2746	90037	46	14#1436000|1001#45000		2#5751|1#38340|3#1917|4#1917		null		
2747	90037	47	14#1474000|1001#45000		2#5952|1#39680|3#1984|4#1984		null		
2748	90037	48	14#1512000|1001#45000		2#6153|1#41020|3#2051|4#2051		null		
2749	90037	49	14#1550000|1001#45000		2#6354|1#42360|3#2118|4#2118		null		
2750	90037	50	14#1692000|1001#50000		2#6555|1#43700|3#2185|4#2185		137210		
2751	90037	51	14#1734000|1001#50000		2#6780|1#45200|3#2260|4#2260		null		
2752	90037	52	14#1776000|1001#50000		2#7005|1#46700|3#2335|4#2335		null		
2753	90037	53	14#1818000|1001#50000		2#7230|1#48200|3#2410|4#2410		null		
2754	90037	54	14#1860000|1001#50000		2#7455|1#49700|3#2485|4#2485		null		
2755	90037	55	14#1882000|1001#55000		2#7680|1#51200|3#2560|4#2560		137211		
2756	90037	56	14#1906000|1001#55000		2#7917|1#52780|3#2639|4#2639		null		
2757	90037	57	14#1930000|1001#55000		2#8154|1#54360|3#2718|4#2718		null		
2758	90037	58	14#1954000|1001#55000		2#8391|1#55940|3#2797|4#2797		null		
2759	90037	59	14#1978000|1001#55000		2#8628|1#57520|3#2876|4#2876		null		
2760	90037	60	14#2110000|1001#60000		2#8865|1#59100|3#2955|4#2955		137212		
2761	90037	61	14#2136000|1001#60000		2#9135|1#60900|3#3045|4#3045		null		
2762	90037	62	14#2162000|1001#60000		2#9405|1#62700|3#3135|4#3135		null		
2763	90037	63	14#2188000|1001#60000		2#9675|1#64500|3#3225|4#3225		null		
2764	90037	64	14#2214000|1001#60000		2#9945|1#66300|3#3315|4#3315		null		
2765	90037	65	14#2356000|1001#65000		2#10215|1#68100|3#3405|4#3405		137213		
2766	90037	66	14#2384000|1001#65000		2#10497|1#69980|3#3499|4#3499		null		
2767	90037	67	14#2412000|1001#65000		2#10779|1#71860|3#3593|4#3593		null		
2768	90037	68	14#2440000|1001#65000		2#11061|1#73740|3#3687|4#3687		null		
2769	90037	69	14#2468000|1001#65000		2#11343|1#75620|3#3781|4#3781		null		
2770	90037	70	14#2620000|1001#70000		2#11625|1#77500|3#3875|4#3875		137214		
2771	90037	71	14#2650000|1001#70000		2#11940|1#79600|3#3980|4#3980		null		
2772	90037	72	14#2680000|1001#70000		2#12255|1#81700|3#4085|4#4085		null		
2773	90037	73	14#2710000|1001#70000		2#12570|1#83800|3#4190|4#4190		null		
2774	90037	74	14#2740000|1001#70000		2#12885|1#85900|3#4295|4#4295		null		
2775	90037	75	14#2902000|1001#75000		2#13200|1#88000|3#4400|4#4400		137215		
2776	90038	1	14#6000		2#450|1#3000|3#150|4#150				
2777	90038	2	14#8000		2#495|1#3300|3#165|4#165				
2778	90038	3	14#10000		2#540|1#3600|3#180|4#180				
2779	90038	4	14#12000		2#585|1#3900|3#195|4#195				
2780	90038	5	14#30000|1001#5000		2#630|1#4200|3#210|4#210		138201		
2781	90038	6	14#36000|1001#5000		2#687|1#4580|3#229|4#229		null		
2782	90038	7	14#42000|1001#5000		2#744|1#4960|3#248|4#248		null		
2783	90038	8	14#48000|1001#5000		2#801|1#5340|3#267|4#267		null		
2784	90038	9	14#54000|1001#5000		2#858|1#5720|3#286|4#286		null		
2785	90038	10	14#88000|1001#10000		2#915|1#6100|3#305|4#305		138202		
2786	90038	11	14#98000|1001#10000		2#996|1#6640|3#332|4#332		null		
2787	90038	12	14#108000|1001#10000		2#1077|1#7180|3#359|4#359		null		
2788	90038	13	14#118000|1001#10000		2#1158|1#7720|3#386|4#386		null		
2789	90038	14	14#128000|1001#10000		2#1239|1#8260|3#413|4#413		null		
2790	90038	15	14#190000|1001#15000		2#1320|1#8800|3#440|4#440		138203		
2791	90038	16	14#204000|1001#15000		2#1413|1#9420|3#471|4#471		null		
2792	90038	17	14#218000|1001#15000		2#1506|1#10040|3#502|4#502		null		
2793	90038	18	14#232000|1001#15000		2#1599|1#10660|3#533|4#533		null		
2794	90038	19	14#246000|1001#15000		2#1692|1#11280|3#564|4#564		null		
2795	90038	20	14#348000|1001#20000		2#1785|1#11900|3#595|4#595		138204		
2796	90038	21	14#366000|1001#20000		2#1902|1#12680|3#634|4#634		null		
2797	90038	22	14#384000|1001#20000		2#2019|1#13460|3#673|4#673		null		
2798	90038	23	14#402000|1001#20000		2#2136|1#14240|3#712|4#712		null		
2799	90038	24	14#420000|1001#20000		2#2253|1#15020|3#751|4#751		null		
2800	90038	25	14#502000|1001#25000		2#2370|1#15800|3#790|4#790		138205		
2801	90038	26	14#524000|1001#25000		2#2499|1#16660|3#833|4#833		null		
2802	90038	27	14#546000|1001#25000		2#2628|1#17520|3#876|4#876		null		
2803	90038	28	14#568000|1001#25000		2#2757|1#18380|3#919|4#919		null		
2804	90038	29	14#590000|1001#25000		2#2886|1#19240|3#962|4#962		null		
2805	90038	30	14#684000|1001#30000		2#3015|1#20100|3#1005|4#1005		138206		
2806	90038	31	14#710000|1001#30000		2#3168|1#21120|3#1056|4#1056		null		
2807	90038	32	14#736000|1001#30000		2#3321|1#22140|3#1107|4#1107		null		
2808	90038	33	14#762000|1001#30000		2#3474|1#23160|3#1158|4#1158		null		
2809	90038	34	14#788000|1001#30000		2#3627|1#24180|3#1209|4#1209		null		
2810	90038	35	14#894000|1001#35000		2#3780|1#25200|3#1260|4#1260		138207		
2811	90038	36	14#924000|1001#35000		2#3945|1#26300|3#1315|4#1315		null		
2812	90038	37	14#954000|1001#35000		2#4110|1#27400|3#1370|4#1370		null		
2813	90038	38	14#984000|1001#35000		2#4275|1#28500|3#1425|4#1425		null		
2814	90038	39	14#1014000|1001#35000		2#4440|1#29600|3#1480|4#1480		null		
2815	90038	40	14#1132000|1001#40000		2#4605|1#30700|3#1535|4#1535		138208		
2816	90038	41	14#1166000|1001#40000		2#4794|1#31960|3#1598|4#1598		null		
2817	90038	42	14#1200000|1001#40000		2#4983|1#33220|3#1661|4#1661		null		
2818	90038	43	14#1234000|1001#40000		2#5172|1#34480|3#1724|4#1724		null		
2819	90038	44	14#1268000|1001#40000		2#5361|1#35740|3#1787|4#1787		null		
2820	90038	45	14#1398000|1001#45000		2#5550|1#37000|3#1850|4#1850		138209		
2821	90038	46	14#1436000|1001#45000		2#5751|1#38340|3#1917|4#1917		null		
2822	90038	47	14#1474000|1001#45000		2#5952|1#39680|3#1984|4#1984		null		
2823	90038	48	14#1512000|1001#45000		2#6153|1#41020|3#2051|4#2051		null		
2824	90038	49	14#1550000|1001#45000		2#6354|1#42360|3#2118|4#2118		null		
2825	90038	50	14#1692000|1001#50000		2#6555|1#43700|3#2185|4#2185		138210		
2826	90038	51	14#1734000|1001#50000		2#6780|1#45200|3#2260|4#2260		null		
2827	90038	52	14#1776000|1001#50000		2#7005|1#46700|3#2335|4#2335		null		
2828	90038	53	14#1818000|1001#50000		2#7230|1#48200|3#2410|4#2410		null		
2829	90038	54	14#1860000|1001#50000		2#7455|1#49700|3#2485|4#2485		null		
2830	90038	55	14#1882000|1001#55000		2#7680|1#51200|3#2560|4#2560		138211		
2831	90038	56	14#1906000|1001#55000		2#7917|1#52780|3#2639|4#2639		null		
2832	90038	57	14#1930000|1001#55000		2#8154|1#54360|3#2718|4#2718		null		
2833	90038	58	14#1954000|1001#55000		2#8391|1#55940|3#2797|4#2797		null		
2834	90038	59	14#1978000|1001#55000		2#8628|1#57520|3#2876|4#2876		null		
2835	90038	60	14#2110000|1001#60000		2#8865|1#59100|3#2955|4#2955		138212		
2836	90038	61	14#2136000|1001#60000		2#9135|1#60900|3#3045|4#3045		null		
2837	90038	62	14#2162000|1001#60000		2#9405|1#62700|3#3135|4#3135		null		
2838	90038	63	14#2188000|1001#60000		2#9675|1#64500|3#3225|4#3225		null		
2839	90038	64	14#2214000|1001#60000		2#9945|1#66300|3#3315|4#3315		null		
2840	90038	65	14#2356000|1001#65000		2#10215|1#68100|3#3405|4#3405		138213		
2841	90038	66	14#2384000|1001#65000		2#10497|1#69980|3#3499|4#3499		null		
2842	90038	67	14#2412000|1001#65000		2#10779|1#71860|3#3593|4#3593		null		
2843	90038	68	14#2440000|1001#65000		2#11061|1#73740|3#3687|4#3687		null		
2844	90038	69	14#2468000|1001#65000		2#11343|1#75620|3#3781|4#3781		null		
2845	90038	70	14#2620000|1001#70000		2#11625|1#77500|3#3875|4#3875		138214		
2846	90038	71	14#2650000|1001#70000		2#11940|1#79600|3#3980|4#3980		null		
2847	90038	72	14#2680000|1001#70000		2#12255|1#81700|3#4085|4#4085		null		
2848	90038	73	14#2710000|1001#70000		2#12570|1#83800|3#4190|4#4190		null		
2849	90038	74	14#2740000|1001#70000		2#12885|1#85900|3#4295|4#4295		null		
2850	90038	75	14#2902000|1001#75000		2#13200|1#88000|3#4400|4#4400		138215		
2851	90039	1	14#6000		2#450|1#3000|3#150|4#150				
2852	90039	2	14#8000		2#495|1#3300|3#165|4#165				
2853	90039	3	14#10000		2#540|1#3600|3#180|4#180				
2854	90039	4	14#12000		2#585|1#3900|3#195|4#195				
2855	90039	5	14#30000|1001#5000		2#630|1#4200|3#210|4#210		139201		
2856	90039	6	14#36000|1001#5000		2#687|1#4580|3#229|4#229		null		
2857	90039	7	14#42000|1001#5000		2#744|1#4960|3#248|4#248		null		
2858	90039	8	14#48000|1001#5000		2#801|1#5340|3#267|4#267		null		
2859	90039	9	14#54000|1001#5000		2#858|1#5720|3#286|4#286		null		
2860	90039	10	14#88000|1001#10000		2#915|1#6100|3#305|4#305		139202		
2861	90039	11	14#98000|1001#10000		2#996|1#6640|3#332|4#332		null		
2862	90039	12	14#108000|1001#10000		2#1077|1#7180|3#359|4#359		null		
2863	90039	13	14#118000|1001#10000		2#1158|1#7720|3#386|4#386		null		
2864	90039	14	14#128000|1001#10000		2#1239|1#8260|3#413|4#413		null		
2865	90039	15	14#190000|1001#15000		2#1320|1#8800|3#440|4#440		139203		
2866	90039	16	14#204000|1001#15000		2#1413|1#9420|3#471|4#471		null		
2867	90039	17	14#218000|1001#15000		2#1506|1#10040|3#502|4#502		null		
2868	90039	18	14#232000|1001#15000		2#1599|1#10660|3#533|4#533		null		
2869	90039	19	14#246000|1001#15000		2#1692|1#11280|3#564|4#564		null		
2870	90039	20	14#348000|1001#20000		2#1785|1#11900|3#595|4#595		139204		
2871	90039	21	14#366000|1001#20000		2#1902|1#12680|3#634|4#634		null		
2872	90039	22	14#384000|1001#20000		2#2019|1#13460|3#673|4#673		null		
2873	90039	23	14#402000|1001#20000		2#2136|1#14240|3#712|4#712		null		
2874	90039	24	14#420000|1001#20000		2#2253|1#15020|3#751|4#751		null		
2875	90039	25	14#502000|1001#25000		2#2370|1#15800|3#790|4#790		139205		
2876	90039	26	14#524000|1001#25000		2#2499|1#16660|3#833|4#833		null		
2877	90039	27	14#546000|1001#25000		2#2628|1#17520|3#876|4#876		null		
2878	90039	28	14#568000|1001#25000		2#2757|1#18380|3#919|4#919		null		
2879	90039	29	14#590000|1001#25000		2#2886|1#19240|3#962|4#962		null		
2880	90039	30	14#684000|1001#30000		2#3015|1#20100|3#1005|4#1005		139206		
2881	90039	31	14#710000|1001#30000		2#3168|1#21120|3#1056|4#1056		null		
2882	90039	32	14#736000|1001#30000		2#3321|1#22140|3#1107|4#1107		null		
2883	90039	33	14#762000|1001#30000		2#3474|1#23160|3#1158|4#1158		null		
2884	90039	34	14#788000|1001#30000		2#3627|1#24180|3#1209|4#1209		null		
2885	90039	35	14#894000|1001#35000		2#3780|1#25200|3#1260|4#1260		139207		
2886	90039	36	14#924000|1001#35000		2#3945|1#26300|3#1315|4#1315		null		
2887	90039	37	14#954000|1001#35000		2#4110|1#27400|3#1370|4#1370		null		
