Id	Rank	Level	LevUP	Hp	Attack	PhysicalDefence	MagicDefence	Speed	Hit	Dodge	CritFactor	CritDamageFactor	DamageBocusFactor	DamageReduceFactor	CureFacter	TreatFacter
2009	2	9	4	1960	330	36	0	28	10	0	0	0	0	0	0	0
2010	2	10	5	2040	345	40	0	30	20	10	50	50	50	50	50	50
2011	2	11	5	2120	360	42	0	34	20	0	0	0	0	0	0	0
2012	2	12	6	2210	370	46	0	36	20	0	0	0	0	0	0	0
2013	2	13	6	2290	385	48	0	38	20	0	0	0	0	0	0	0
2014	2	14	7	2370	395	52	0	40	20	0	0	0	0	0	0	0
2015	2	15	7	2460	410	54	0	44	20	0	0	0	0	0	0	0
2016	2	16	8	2540	425	56	0	46	20	0	0	0	0	0	0	0
2017	2	17	8	2620	435	60	0	48	20	0	0	0	0	0	0	0
2018	2	18	9	2700	450	64	0	50	20	0	0	0	0	0	0	0
2019	2	19	9	2790	465	66	0	52	30	0	0	0	0	0	0	0
2020	2	20	10	2870	475	68	0	54	30	20	100	100	100	100	100	100
2021	2	21	10	2950	490	72	0	56	30	0	0	0	0	0	0	0
2022	2	22	11	3040	500	74	0	60	30	0	0	0	0	0	0	0
2023	2	23	11	3120	515	76	0	62	30	0	0	0	0	0	0	0
2024	2	24	12	3200	525	80	0	64	30	0	0	0	0	0	0	0
2025	2	25	12	3280	540	82	0	66	30	0	0	0	0	0	0	0
2026	2	26	13	3580	580	86	0	70	30	0	0	0	0	0	0	0
2027	2	27	13	3880	615	88	0	72	30	0	0	0	0	0	0	0
2028	2	28	14	3960	630	90	0	74	40	0	0	0	0	0	0	0
2029	2	29	14	4040	645	94	0	76	40	0	0	0	0	0	0	0
2030	2	30	15	4130	655	98	0	80	40	30	150	150	150	150	150	150
2031	2	31	15	4210	670	100	0	82	40	0	0	0	0	0	0	0
2032	2	32	16	4290	680	102	0	84	40	0	0	0	0	0	0	0
2033	2	33	16	4370	695	106	0	86	40	0	0	0	0	0	0	0
2034	2	34	17	4460	710	108	0	88	40	0	0	0	0	0	0	0
2035	2	35	17	4540	720	110	0	90	40	0	0	0	0	0	0	0
2036	2	36	18	4620	735	114	0	94	40	0	0	0	0	0	0	0
2037	2	37	18	4710	745	118	0	96	50	0	0	0	0	0	0	0
2038	2	38	19	4790	760	120	0	98	50	0	0	0	0	0	0	0
2039	2	39	19	4870	775	122	0	100	50	0	0	0	0	0	0	0
2040	2	40	20	7610	1155	126	0	108	50	40	200	200	200	200	200	200
2041	2	41	20	10350	1540	128	0	114	50	0	0	0	0	0	0	0
2042	2	42	21	11770	1775	138	0	120	50	0	0	0	0	0	0	0
2043	2	43	21	13200	2005	148	0	128	50	0	0	0	0	0	0	0
2044	2	44	22	13310	2020	152	0	130	50	0	0	0	0	0	0	0
2045	2	45	22	13410	2040	154	0	132	50	0	0	0	0	0	0	0
2046	2	46	23	13520	2055	156	0	136	60	0	0	0	0	0	0	0
2047	2	47	23	13620	2070	160	0	138	60	0	0	0	0	0	0	0
2048	2	48	24	13730	2090	162	0	140	60	0	0	0	0	0	0	0
2049	2	49	24	13830	2105	164	0	142	60	0	0	0	0	0	0	0
2050	2	50	25	13940	2120	168	0	144	60	50	250	250	250	250	250	250
2051	2	51	25	14040	2140	172	0	146	60	0	0	0	0	0	0	0
2052	2	52	26	14150	2155	174	0	150	60	0	0	0	0	0	0	0
2053	2	53	26	14260	2170	176	0	152	60	0	0	0	0	0	0	0
2054	2	54	27	14790	2260	180	0	154	60	0	0	0	0	0	0	0
2055	2	55	27	15320	2345	182	0	156	70	0	0	0	0	0	0	0
2056	2	56	28	15430	2360	186	0	160	70	0	0	0	0	0	0	0
2057	2	57	28	15530	2380	188	0	162	70	0	0	0	0	0	0	0
2058	2	58	29	15640	2395	190	0	164	70	0	0	0	0	0	0	0
2059	2	59	29	15740	2410	194	0	166	70	0	0	0	0	0	0	0
2060	2	60	30	15850	2430	196	0	168	70	60	300	300	300	300	300	300
2061	2	61	30	15960	2445	198	0	172	70	0	0	0	0	0	0	0
2062	2	62	31	16060	2460	202	0	174	70	0	0	0	0	0	0	0
2063	2	63	31	16170	2480	206	0	176	70	0	0	0	0	0	0	0
2064	2	64	32	16270	2495	208	0	178	80	0	0	0	0	0	0	0
2065	2	65	32	16380	2510	210	0	180	80	0	0	0	0	0	0	0
2066	2	66	33	16480	2530	214	0	182	80	0	0	0	0	0	0	0
2067	2	67	33	16590	2545	216	0	186	80	0	0	0	0	0	0	0
2068	2	68	34	16700	2560	218	0	188	80	0	0	0	0	0	0	0
2069	2	69	34	16800	2580	222	0	190	80	0	0	0	0	0	0	0
2070	2	70	35	16910	2595	226	0	192	80	70	350	350	350	350	350	350
2071	2	71	35	17010	2610	228	0	194	80	0	0	0	0	0	0	0
2072	2	72	36	17120	2630	230	0	198	80	0	0	0	0	0	0	0
2073	2	73	36	17220	2645	234	0	200	90	0	0	0	0	0	0	0
2074	2	74	37	17330	2660	236	0	202	90	0	0	0	0	0	0	0
2075	2	75	37	17430	2680	238	0	204	90	0	0	0	0	0	0	0
2076	2	76	38	17540	2695	242	0	208	90	0	0	0	0	0	0	0
2077	2	77	38	17640	2710	244	0	208	90	0	0	0	0	0	0	0
2078	2	78	39	17750	2730	248	0	212	90	0	0	0	0	0	0	0
2079	2	79	39	17860	2745	250	0	214	90	0	0	0	0	0	0	0
2080	2	80	40	17960	2760	252	0	216	90	80	400	400	400	400	400	400
2081	2	81	40	18070	2780	256	0	218	90	0	0	0	0	0	0	0
2082	2	82	41	19190	2930	260	0	222	100	0	0	0	0	0	0	0
2083	2	83	41	20310	3085	262	0	224	100	0	0	0	0	0	0	0
2084	2	84	42	20420	3105	264	0	226	100	0	0	0	0	0	0	0
2085	2	85	42	20540	3120	268	0	228	100	0	0	0	0	0	0	0
2086	2	86	43	20660	3140	270	0	230	100	0	0	0	0	0	0	0
2087	2	87	43	20770	3160	272	0	234	100	0	0	0	0	0	0	0
2088	2	88	44	20890	3175	276	0	236	100	0	0	0	0	0	0	0
2089	2	89	44	21000	3195	280	0	238	100	0	0	0	0	0	0	0
2090	2	90	45	21120	3215	282	0	240	100	90	450	450	450	450	450	450
2091	2	91	45	21240	3230	284	0	242	110	0	0	0	0	0	0	0
2092	2	92	46	21350	3250	288	0	244	110	0	0	0	0	0	0	0
2093	2	93	46	21470	3265	290	0	248	110	0	0	0	0	0	0	0
2094	2	94	47	21590	3285	294	0	250	110	0	0	0	0	0	0	0
2095	2	95	47	21700	3305	296	0	252	110	0	0	0	0	0	0	0
2096	2	96	48	21820	3320	298	0	254	110	0	0	0	0	0	0	0
2097	2	97	48	21930	3340	302	0	256	110	0	0	0	0	0	0	0
2098	2	98	49	22050	3360	304	0	260	110	0	0	0	0	0	0	0
2099	2	99	49	22170	3375	306	0	262	110	0	0	0	0	0	0	0
2100	2	100	50	22280	3395	310	0	264	120	100	499	499	499	499	499	499
2101	2	101	50	22400	3415	312	0	266	120	0	0	0	0	0	0	0
2102	2	102	51	22520	3435	316	0	270	120	0	0	0	0	0	0	0
2103	2	103	51	22640	3450	318	0	270	120	0	0	0	0	0	0	0
2104	2	104	52	22750	3470	322	0	274	120	0	0	0	0	0	0	0
2105	2	105	52	22870	3490	324	0	276	120	0	0	0	0	0	0	0
2106	2	106	53	22980	3505	326	0	278	120	0	0	0	0	0	0	0
2107	2	107	53	23100	3525	330	0	280	120	0	0	0	0	0	0	0
2108	2	108	54	23220	3545	334	0	284	120	0	0	0	0	0	0	0
2109	2	109	54	23330	3560	336	0	286	130	0	0	0	0	0	0	0
2110	2	110	55	24310	3680	338	0	288	130	110	549	549	549	549	549	549
2111	2	111	55	25280	3805	342	0	290	130	0	0	0	0	0	0	0
2112	2	112	56	25400	3820	344	0	292	130	0	0	0	0	0	0	0
2113	2	113	56	25520	3840	346	0	296	130	0	0	0	0	0	0	0
2114	2	114	57	25630	3860	350	0	298	130	0	0	0	0	0	0	0
2115	2	115	57	25750	3875	352	0	300	130	0	0	0	0	0	0	0
2116	2	116	58	25870	3895	356	0	302	130	0	0	0	0	0	0	0
2117	2	117	58	25980	3915	358	0	304	130	0	0	0	0	0	0	0
2118	2	118	59	26100	3930	360	0	306	140	0	0	0	0	0	0	0
2119	2	119	59	26220	3950	364	0	310	140	0	0	0	0	0	0	0
2120	2	120	60	26310	3965	366	0	312	140	120	599	599	599	599	599	599
2121	2	121	60	26400	3980	370	0	314	140	0	0	0	0	0	0	0
2122	2	122	61	26670	4005	372	0	316	140	0	0	0	0	0	0	0
2123	2	123	61	26940	4030	376	0	320	140	0	0	0	0	0	0	0
2124	2	124	62	27040	4045	378	0	322	140	0	0	0	0	0	0	0
2125	2	125	62	27130	4060	380	0	324	140	0	0	0	0	0	0	0
2126	2	126	63	27220	4075	384	0	326	140	0	0	0	0	0	0	0
2127	2	127	63	27320	4090	386	0	328	150	0	0	0	0	0	0	0
2128	2	128	64	27410	4110	390	0	332	150	0	0	0	0	0	0	0
2129	2	129	64	27500	4120	392	0	334	150	0	0	0	0	0	0	0
2130	2	130	65	27590	4135	396	0	336	150	130	649	649	649	649	649	649
2131	2	131	65	27690	4150	398	0	338	150	0	0	0	0	0	0	0
2132	2	132	66	34650	5060	400	0	344	150	0	0	0	0	0	0	0
2133	2	133	66	41600	5965	404	0	352	150	0	0	0	0	0	0	0
2134	2	134	67	41740	5990	406	0	354	150	0	0	0	0	0	0	0
2135	2	135	67	41880	6010	410	0	356	150	0	0	0	0	0	0	0
2136	2	136	68	42070	6035	412	0	360	160	0	0	0	0	0	0	0
2137	2	137	68	42250	6060	414	0	362	160	0	0	0	0	0	0	0
2138	2	138	69	43730	6255	418	0	368	160	0	0	0	0	0	0	0
2139	2	139	69	45220	6450	420	0	374	160	0	0	0	0	0	0	0
2140	2	140	70	45400	6480	424	0	376	160	140	699	699	699	699	699	699
2141	2	141	70	45590	6505	426	0	378	160	0	0	0	0	0	0	0
2142	2	142	71	45770	6535	430	0	380	160	0	0	0	0	0	0	0
2143	2	143	71	45960	6560	432	0	382	160	0	0	0	0	0	0	0
2144	2	144	72	46140	6590	434	0	386	160	0	0	0	0	0	0	0
2145	2	145	72	46330	6615	438	0	388	170	0	0	0	0	0	0	0
2146	2	146	73	46510	6640	442	0	390	170	0	0	0	0	0	0	0
2147	2	147	73	46700	6670	444	0	392	170	0	0	0	0	0	0	0
2148	2	148	74	46890	6695	446	0	396	170	0	0	0	0	0	0	0
2149	2	149	74	47070	6725	450	0	396	170	0	0	0	0	0	0	0
2150	2	150	75	47260	6755	452	0	400	170	150	750	750	750	750	750	750
2151	2	151	75	47440	6780	454	0	402	170	0	0	0	0	0	0	0
2152	2	152	76	47630	6810	458	0	406	170	0	0	0	0	0	0	0
2153	2	153	76	47820	6835	460	0	406	170	0	0	0	0	0	0	0
2154	2	154	77	48050	6870	464	0	410	180	0	0	0	0	0	0	0
2155	2	155	77	48280	6900	466	0	412	180	0	0	0	0	0	0	0
2156	2	156	78	48520	6935	468	0	414	180	0	0	0	0	0	0	0
2157	2	157	78	48750	6970	472	0	416	180	0	0	0	0	0	0	0
2158	2	158	79	48990	7005	474	0	420	180	0	0	0	0	0	0	0
2159	2	159	79	49220	7035	478	0	422	180	0	0	0	0	0	0	0
2160	2	160	80	49460	7070	480	0	424	180	160	800	800	800	800	800	800
2161	2	161	80	49690	7105	484	0	426	180	0	0	0	0	0	0	0
2162	2	162	81	49930	7140	486	0	428	180	0	0	0	0	0	0	0
2163	2	163	81	50160	7170	488	0	432	190	0	0	0	0	0	0	0
2164	2	164	82	50400	7205	492	0	434	190	0	0	0	0	0	0	0
2165	2	165	82	50630	7240	494	0	436	190	0	0	0	0	0	0	0
2166	2	166	83	50870	7275	498	0	438	190	0	0	0	0	0	0	0
2167	2	167	83	51110	7310	500	0	440	190	0	0	0	0	0	0	0
2168	2	168	84	52630	7495	504	0	442	190	0	0	0	0	0	0	0
2169	2	169	84	54150	7685	506	0	444	190	0	0	0	0	0	0	0
2170	2	170	85	54390	7720	508	0	448	190	170	850	850	850	850	850	850
2171	2	171	85	54620	7755	512	0	450	190	0	0	0	0	0	0	0
2172	2	172	86	66650	9225	514	0	458	200	0	0	0	0	0	0	0
2173	2	173	86	78670	10695	518	0	464	200	0	0	0	0	0	0	0
2174	2	174	87	78880	10725	520	0	466	200	0	0	0	0	0	0	0
2175	2	175	87	79090	10755	522	0	468	200	0	0	0	0	0	0	0
2176	2	176	88	79310	10785	526	0	470	200	0	0	0	0	0	0	0
2177	2	177	88	79520	10815	528	0	474	200	0	0	0	0	0	0	0
2178	2	178	89	80160	10885	532	0	476	200	0	0	0	0	0	0	0
2179	2	179	89	80810	10950	534	0	478	200	0	0	0	0	0	0	0
2180	2	180	90	81020	10980	538	0	480	200	180	900	900	900	900	900	900
2181	2	181	90	81240	11010	540	0	482	210	0	0	0	0	0	0	0
2182	2	182	91	82010	11085	542	0	486	210	0	0	0	0	0	0	0
2183	2	183	91	82780	11165	546	0	488	210	0	0	0	0	0	0	0
2184	2	184	92	83000	11195	550	0	490	210	0	0	0	0	0	0	0
2185	2	185	92	83210	11225	552	0	492	210	0	0	0	0	0	0	0
2186	2	186	93	83430	11255	554	0	496	210	0	0	0	0	0	0	0
2187	2	187	93	83640	11285	558	0	498	210	0	0	0	0	0	0	0
2188	2	188	94	83930	11325	560	0	500	210	0	0	0	0	0	0	0
2189	2	189	94	84220	11365	562	0	502	210	0	0	0	0	0	0	0
2190	2	190	95	84510	11400	566	0	504	220	190	950	950	950	950	950	950
2191	2	191	95	84800	11440	568	0	506	220	0	0	0	0	0	0	0
2192	2	192	96	85530	11520	572	0	510	220	0	0	0	0	0	0	0
2193	2	193	96	86260	11595	574	0	512	220	0	0	0	0	0	0	0
2194	2	194	97	86550	11635	576	0	514	220	0	0	0	0	0	0	0
2195	2	195	97	86840	11675	580	0	516	220	0	0	0	0	0	0	0
2196	2	196	98	88630	11895	582	0	520	220	0	0	0	0	0	0	0
2197	2	197	98	90420	12115	586	0	522	220	0	0	0	0	0	0	0
2198	2	198	99	90710	12155	588	0	524	220	0	0	0	0	0	0	0
2199	2	199	99	91000	12195	590	0	526	230	0	0	0	0	0	0	0
2200	2	200	100	91300	12235	594	0	528	230	200	1000	1000	1000	1000	1000	1000
2201	2	201	100	91590	12275	596	0	530	230	0	0	0	0	0	0	0
2202	2	202	101	91880	12315	600	0	532	230	0	0	0	0	0	0	0
2203	2	203	101	92180	12355	602	0	536	230	0	0	0	0	0	0	0
2204	2	204	102	92910	12430	606	0	538	230	0	0	0	0	0	0	0
2205	2	205	102	93630	12505	608	0	540	230	0	0	0	0	0	0	0
2206	2	206	103	93930	12550	612	0	542	230	0	0	0	0	0	0	0
2207	2	207	103	94220	12585	614	0	544	230	0	0	0	0	0	0	0
2208	2	208	104	94520	12630	616	0	548	240	0	0	0	0	0	0	0
2209	2	209	104	94810	12670	620	0	550	240	0	0	0	0	0	0	0
2210	2	210	105	95110	12710	622	0	552	240	210	1050	1050	1050	1050	1050	1050
2211	2	211	105	95400	12750	626	0	554	240	0	0	0	0	0	0	0
2212	2	212	106	115990	15075	628	0	562	240	0	0	0	0	0	0	0
2213	2	213	106	136580	17400	630	0	568	240	0	0	0	0	0	0	0
2214	2	214	107	137050	17475	634	0	572	240	0	0	0	0	0	0	0
2215	2	215	107	137510	17545	636	0	574	240	0	0	0	0	0	0	0
2216	2	216	108	137940	17600	640	0	576	240	0	0	0	0	0	0	0
2217	2	217	108	138360	17655	642	0	578	250	0	0	0	0	0	0	0
2218	2	218	109	139220	17745	646	0	580	250	0	0	0	0	0	0	0
2219	2	219	109	140070	17835	648	0	582	250	0	0	0	0	0	0	0
2220	2	220	110	140500	17890	650	0	586	250	220	1100	1100	1100	1100	1100	1100
2221	2	221	110	140920	17945	654	0	586	250	0	0	0	0	0	0	0
2222	2	222	111	141350	18000	656	0	590	250	0	0	0	0	0	0	0
2223	2	223	111	141770	18055	658	0	592	250	0	0	0	0	0	0	0
2224	2	224	112	143810	18400	662	0	598	250	0	0	0	0	0	0	0
2225	2	225	112	145850	18750	664	0	604	250	0	0	0	0	0	0	0
2226	2	226	113	146180	18790	668	0	606	260	0	0	0	0	0	0	0
2227	2	227	113	146500	18835	670	0	610	260	0	0	0	0	0	0	0
2228	2	228	114	146830	18880	674	0	612	260	0	0	0	0	0	0	0
2229	2	229	114	147160	18920	676	0	614	260	0	0	0	0	0	0	0
2230	2	230	115	147480	18965	678	0	616	260	230	1150	1150	1150	1150	1150	1150
2231	2	231	115	147810	19010	682	0	618	260	0	0	0	0	0	0	0
2232	2	232	116	148570	19090	684	0	622	260	0	0	0	0	0	0	0
2233	2	233	116	149340	19170	688	0	622	260	0	0	0	0	0	0	0
2234	2	234	117	149670	19215	690	0	626	260	0	0	0	0	0	0	0
2235	2	235	117	149990	19255	694	0	628	270	0	0	0	0	0	0	0
2236	2	236	118	150320	19300	696	0	630	270	0	0	0	0	0	0	0
2237	2	237	118	150650	19345	700	0	632	270	0	0	0	0	0	0	0
2238	2	238	119	150980	19385	702	0	636	270	0	0	0	0	0	0	0
2239	2	239	119	151300	19430	704	0	638	270	0	0	0	0	0	0	0
2240	2	240	120	151710	19530	708	0	640	270	240	1200	1200	1200	1200	1200	1200
2241	2	241	120	152130	19630	710	0	642	270	0	0	0	0	0	0	0
2242	2	242	121	152730	19735	712	0	644	270	0	0	0	0	0	0	0
2243	2	243	121	153330	19840	716	0	648	270	0	0	0	0	0	0	0
2244	2	244	122	153660	19885	720	0	650	280	0	0	0	0	0	0	0
2245	2	245	122	153990	19930	722	0	652	280	0	0	0	0	0	0	0
2246	2	246	123	154870	20025	724	0	654	280	0	0	0	0	0	0	0
2247	2	247	123	155750	20120	728	0	658	280	0	0	0	0	0	0	0
2248	2	248	124	156080	20165	730	0	660	280	0	0	0	0	0	0	0
2249	2	249	124	156410	20205	732	0	662	280	0	0	0	0	0	0	0
2250	2	250	125	156800	20255	736	0	664	280	250	1250	1250	1250	1250	1250	1250
2251	2	251	125	157180	20305	738	0	666	280	0	0	0	0	0	0	0
2252	2	252	126	193470	24200	742	0	674	280	0	0	0	0	0	0	0
2253	2	253	126	229750	28095	744	0	680	290	0	0	0	0	0	0	0
2254	2	254	127	230310	28165	748	0	684	290	0	0	0	0	0	0	0
2255	2	255	127	230870	28230	750	0	684	290	0	0	0	0	0	0	0
2256	2	256	128	231420	28300	752	0	688	290	0	0	0	0	0	0	0
2257	2	257	128	231980	28370	756	0	690	290	0	0	0	0	0	0	0
2258	2	258	129	232540	28435	758	0	692	290	0	0	0	0	0	0	0
2259	2	259	129	233100	28505	762	0	694	290	0	0	0	0	0	0	0
2260	2	260	130	234090	28610	764	0	696	290	260	1300	1300	1300	1300	1300	1300
2261	2	261	130	235080	28715	766	0	700	290	0	0	0	0	0	0	0
2262	2	262	131	235630	28785	770	0	702	300	0	0	0	0	0	0	0
2263	2	263	131	236190	28850	772	0	704	300	0	0	0	0	0	0	0
2264	2	264	132	236750	28920	776	0	706	300	0	0	0	0	0	0	0
2265	2	265	132	237320	28985	778	0	708	300	0	0	0	0	0	0	0
2266	2	266	133	238000	29120	782	0	712	300	0	0	0	0	0	0	0
2267	2	267	133	238680	29250	784	0	714	300	0	0	0	0	0	0	0
2268	2	268	134	239250	29315	786	0	716	300	0	0	0	0	0	0	0
2269	2	269	134	239810	29385	790	0	718	300	0	0	0	0	0	0	0
2270	2	270	135	240370	29455	792	0	720	300	270	1350	1350	1350	1350	1350	1350
2271	2	271	135	240920	29520	796	0	722	310	0	0	0	0	0	0	0
2272	2	272	136	241910	29630	798	0	726	310	0	0	0	0	0	0	0
2273	2	273	136	242910	29735	802	0	728	310	0	0	0	0	0	0	0
2274	2	274	137	243470	29805	804	0	730	310	0	0	0	0	0	0	0
2275	2	275	137	244040	29870	806	0	732	310	0	0	0	0	0	0	0
2276	2	276	138	244590	29940	810	0	736	310	0	0	0	0	0	0	0
2277	2	277	138	245150	30010	812	0	738	310	0	0	0	0	0	0	0
2278	2	278	139	245720	30075	816	0	740	310	0	0	0	0	0	0	0
2279	2	279	139	246290	30145	818	0	742	310	0	0	0	0	0	0	0
2280	2	280	140	246840	30215	820	0	746	320	280	1400	1400	1400	1400	1400	1400
2281	2	281	140	247400	30280	824	0	748	320	0	0	0	0	0	0	0
2282	2	282	141	250100	30610	828	0	750	320	0	0	0	0	0	0	0
2283	2	283	141	252800	30940	830	0	752	320	0	0	0	0	0	0	0
2284	2	284	142	253370	31010	832	0	754	320	0	0	0	0	0	0	0
2285	2	285	142	253940	31080	836	0	756	320	0	0	0	0	0	0	0
2286	2	286	143	254930	31185	838	0	760	320	0	0	0	0	0	0	0
2287	2	287	143	255920	31290	840	0	762	320	0	0	0	0	0	0	0
2288	2	288	144	256490	31360	844	0	764	320	0	0	0	0	0	0	0
2289	2	289	144	257060	31425	846	0	766	330	0	0	0	0	0	0	0
2290	2	290	145	257790	32050	850	0	768	330	290	1450	1450	1450	1450	1450	1450
2291	2	291	145	258520	32670	852	0	770	330	0	0	0	0	0	0	0
2292	2	292	146	259080	32745	856	0	774	330	0	0	0	0	0	0	0
2293	2	293	146	259640	32815	858	0	776	330	0	0	0	0	0	0	0
2294	2	294	147	260210	32885	860	0	778	330	0	0	0	0	0	0	0
2295	2	295	147	260780	32955	864	0	780	330	0	0	0	0	0	0	0
2296	2	296	148	261340	33025	866	0	784	330	0	0	0	0	0	0	0
2297	2	297	148	261900	33100	870	0	784	330	0	0	0	0	0	0	0
2298	2	298	149	262480	33170	872	0	788	340	0	0	0	0	0	0	0
2299	2	299	149	263050	33240	874	0	790	340	0	0	0	0	0	0	0
2300	2	300	150	265420	33350	878	0	792	340	300	1500	1500	1500	1500	1500	1500
2301	2	301	150	267790	33460	880	0	794	340	0	0	0	0	0	0	0
2302	2	302	151	269330	33685	884	0	798	340	0	0	0	0	0	0	0
2303	2	303	151	270860	33905	886	0	800	340	0	0	0	0	0	0	0
2304	2	304	152	271370	33970	890	0	802	340	0	0	0	0	0	0	0
2305	2	305	152	271880	34035	892	0	804	340	0	0	0	0	0	0	0
2306	2	306	153	272390	34095	894	0	808	340	0	0	0	0	0	0	0
2307	2	307	153	272890	34160	898	0	810	350	0	0	0	0	0	0	0
2308	2	308	154	273800	34270	900	0	812	350	0	0	0	0	0	0	0
2309	2	309	154	274720	34385	904	0	814	350	0	0	0	0	0	0	0
2310	2	310	155	277600	34740	906	0	820	350	310	1550	1550	1550	1550	1550	1550
2311	2	311	155	280490	35100	910	0	826	350	0	0	0	0	0	0	0
2312	2	312	156	281000	35165	912	0	828	350	0	0	0	0	0	0	0
2313	2	313	156	281510	35230	914	0	830	350	0	0	0	0	0	0	0
2314	2	314	157	282460	35330	918	0	834	350	0	0	0	0	0	0	0
2315	2	315	157	283400	35435	920	0	836	350	0	0	0	0	0	0	0
2316	2	316	158	288680	35600	924	0	838	360	0	0	0	0	0	0	0
2317	2	317	158	293960	35770	926	0	840	360	0	0	0	0	0	0	0
2318	2	318	159	294570	35845	928	0	844	360	0	0	0	0	0	0	0
2319	2	319	159	295180	35920	932	0	846	360	0	0	0	0	0	0	0
2320	2	320	160	295800	35990	934	0	848	360	320	1600	1600	1600	1600	1600	1600
2321	2	321	160	296420	36065	936	0	850	360	0	0	0	0	0	0	0
2322	2	322	161	297030	36140	940	0	852	360	0	0	0	0	0	0	0
2323	2	323	161	297630	36215	944	0	856	360	0	0	0	0	0	0	0
2324	2	324	162	298260	36290	946	0	858	360	0	0	0	0	0	0	0
2325	2	325	162	298880	36365	948	0	860	370	0	0	0	0	0	0	0
2326	2	326	163	300180	36680	952	0	862	370	0	0	0	0	0	0	0
2327	2	327	163	301480	36990	954	0	864	370	0	0	0	0	0	0	0
2328	2	328	164	302090	37065	958	0	866	370	0	0	0	0	0	0	0
2329	2	329	164	302700	37140	960	0	868	370	0	0	0	0	0	0	0
2330	2	330	165	303320	37215	964	0	872	370	330	1650	1650	1650	1650	1650	1650
2331	2	331	165	303950	37290	966	0	874	370	0	0	0	0	0	0	0
2332	2	332	166	304560	37370	968	0	876	370	0	0	0	0	0	0	0
2333	2	333	166	305170	37445	972	0	878	370	0	0	0	0	0	0	0
2334	2	334	167	305790	37565	974	0	886	380	0	0	0	0	0	0	0
2335	2	335	167	306420	37690	978	0	892	380	0	0	0	0	0	0	0
2336	2	336	168	307030	37765	980	0	894	380	0	0	0	0	0	0	0
2337	2	337	168	307640	37840	982	0	898	380	0	0	0	0	0	0	0
2338	2	338	169	310940	38430	986	0	900	380	0	0	0	0	0	0	0
2339	2	339	169	314240	39020	988	0	902	380	0	0	0	0	0	0	0
2340	2	340	170	315540	39155	990	0	904	380	340	1700	1700	1700	1700	1700	1700
2341	2	341	170	316850	39290	994	0	906	380	0	0	0	0	0	0	0
2342	2	342	171	317730	39460	998	0	910	380	0	0	0	0	0	0	0
2343	2	343	171	318610	39630	1000	0	912	390	0	0	0	0	0	0	0
2344	2	344	172	319240	39705	1002	0	914	390	0	0	0	0	0	0	0
2345	2	345	172	319870	39785	1006	0	916	390	0	0	0	0	0	0	0
2346	2	346	173	320480	39860	1008	0	918	390	0	0	0	0	0	0	0
2347	2	347	173	321090	39940	1010	0	920	390	0	0	0	0	0	0	0
2348	2	348	174	321720	40015	1014	0	924	390	0	0	0	0	0	0	0
2349	2	349	174	322350	40090	1018	0	926	390	0	0	0	0	0	0	0
2350	2	350	175	322970	40165	1020	0	928	390	350	1750	1750	1750	1750	1750	1750
2351	2	351	175	323580	40245	1022	0	930	390	0	0	0	0	0	0	0
2352	2	352	176	364870	43705	1026	0	938	400	0	0	0	0	0	0	0
2353	2	353	176	406150	47170	1028	0	944	400	0	0	0	0	0	0	0
2354	2	354	177	409650	47320	1032	0	946	400	0	0	0	0	0	0	0
2355	2	355	177	413150	47470	1034	0	948	400	0	0	0	0	0	0	0
2356	2	356	178	413960	47560	1036	0	952	400	0	0	0	0	0	0	0
2357	2	357	178	414760	47650	1040	0	954	400	0	0	0	0	0	0	0
2358	2	358	179	415580	47745	1042	0	956	400	0	0	0	0	0	0	0
2359	2	359	179	416400	47835	1044	0	958	400	0	0	0	0	0	0	0
2360	2	360	180	417200	47930	1048	0	962	400	360	1800	1800	1800	1800	1800	1800
2361	2	361	180	418000	48020	1052	0	964	410	0	0	0	0	0	0	0
2362	2	362	181	418240	48125	1054	0	966	410	0	0	0	0	0	0	0
2363	2	363	181	418480	48225	1056	0	968	410	0	0	0	0	0	0	0
2364	2	364	182	419170	48305	1060	0	972	410	0	0	0	0	0	0	0
2365	2	365	182	419860	48385	1062	0	972	410	0	0	0	0	0	0	0
2366	2	366	183	423470	48815	1066	0	976	410	0	0	0	0	0	0	0
2367	2	367	183	427080	49250	1068	0	978	410	0	0	0	0	0	0	0
2368	2	368	184	429110	49525	1072	0	980	410	0	0	0	0	0	0	0
2369	2	369	184	431140	49800	1074	0	982	410	0	0	0	0	0	0	0
2370	2	370	185	431830	49880	1076	0	984	420	370	1850	1850	1850	1850	1850	1850
2371	2	371	185	432520	49955	1080	0	988	420	0	0	0	0	0	0	0
2372	2	372	186	433210	50035	1082	0	990	420	0	0	0	0	0	0	0
2373	2	373	186	433900	50115	1086	0	992	420	0	0	0	0	0	0	0
2374	2	374	187	434730	50210	1088	0	994	420	0	0	0	0	0	0	0
2375	2	375	187	435560	50300	1090	0	998	420	0	0	0	0	0	0	0
2376	2	376	188	436320	50390	1094	0	1000	420	0	0	0	0	0	0	0
2377	2	377	188	437090	50475	1096	0	1002	420	0	0	0	0	0	0	0
2378	2	378	189	437870	50565	1098	0	1004	420	0	0	0	0	0	0	0
2379	2	379	189	438650	50655	1102	0	1006	430	0	0	0	0	0	0	0
2380	2	380	190	439430	50745	1106	0	1008	430	380	1900	1900	1900	1900	1900	1900
