Id	AddConditionID	BehaviorType	BehaviorTypeValues	Reward	JumpType	JumpTypeValues
110130	0	35	110012|110#8#6#110013	null	4	null
110131	0	0	null	null	1	110066
110132	0	35	110012|110#8#6#110013	null	4	null
110133	0	0	null	null	1	110067
110134	0	35	110012|110#8#6#110013	null	4	null
110135	0	35	110012|110#8#6#110013	null	4	null
110136	0	35	110012|110#8#6#110013	null	4	null
110137	0	0	null	null	1	110069
110138	0	0	null	null	1	110073
110139	0	0	null	null	1	110070
110140	0	0	null	null	1	110073
110141	0	0	null	null	1	110071
110142	0	0	null	null	1	110073
110143	0	0	null	null	1	110072
110144	0	0	null	null	1	110073
110145	0	0	null	null	1	110073
110146	0	0	null	null	1	110073
110147	0	1	11005	null	1	110074
110148	0	18	11#11005#110013	null	4	null
110149	0	0	null	null	1	110075
110150	0	9	11	null	4	null
110151	0	0	null	null	1	110076
110152	0	9	11	null	4	null
110153	0	9	11	null	4	null
110154	0	9	11	null	4	null
110155	0	0	null	null	1	110078
110156	0	0	null	null	1	110078
110157	0	0	null	null	1	110079
110158	0	0	null	null	4	null
110159	0	0	null	null	1	110080
110160	0	0	null	null	1	110081
110161	0	0	null	null	1	110081
110162	0	0	null	null	1	110081
110163	0	1	11006	null	1	110082
110164	0	0	null	null	4	null
110165	0	0	null	null	1	110083
110166	0	0	null	null	1	110084
110167	0	0	null	null	1	110084
110168	0	0	null	null	1	110084
110169	0	1	11007	null	1	110085
110170	0	0	null	null	4	null
110171	0	15	110014	56	4	null
110172	0	15	110014	56	4	null
110173	0	15	110007	40010	4	null
110174	0	15	110008	40010	4	null
110175	0	15	110009	40010	4	null
110176	0	15	110010	null	4	null
110177	0	15	110010	null	4	null
110178	0	0	null	null	1	110093
110179	0	0	null	null	1	110093
110180	0	0	null	null	1	110094
110181	0	0	null	null	4	null
110182	0	1	11010	null	1	110095
110183	0	1	11010	null	1	110095
110184	0	0	null	null	1	110096
110185	0	0	null	null	6	110106
110186	0	1	11011	null	1	110097
110187	0	1	11011	null	1	110097
110188	0	0	null	null	1	110098
110189	0	0	null	null	6	110106
110190	0	1	11012	null	1	110099
110191	0	1	11012	null	1	110100
110192	0	0	null	null	1	110100
110193	0	0	null	null	1	110100
110194	0	0	null	null	1	110101
110195	0	0	null	null	6	110106
110196	0	1	11013	null	1	110102
110197	0	1	11013	null	1	110102
110198	0	0	null	null	1	110103
110199	0	0	null	null	6	110106
110200	0	1	11014	null	1	110104
110201	0	1	11014	null	1	110105
110202	0	0	null	null	1	110105
110203	0	0	null	null	1	110105
110204	0	15	110015	null	4	null
110205	0	0	null	null	4	null
110206	0	0	null	null	1	110108
110207	0	0	null	null	1	110108
110208	0	1	11002	null	3	110109#110110|1#11003
110209	0	0	null	null	4	null
110210	0	15	110018	null	4	null
110211	0	15	110018	null	4	null
110212	0	15	110018	null	4	null
110213	0	15	110018	null	4	null
110214	0	0	null	null	1	110112
110215	0	0	null	null	1	110112
110216	0	1	11002	null	3	110113#110114|1#11003
110217	0	0	null	null	4	null
110218	0	15	110019	null	4	null
110219	0	15	110019	null	4	null
110220	0	15	110019	null	4	null
110221	0	15	110019	null	4	null
110222	0	0	null	null	1	110116
110223	0	0	null	null	1	110116
110224	0	1	11002	null	3	110117#110118|1#11003
110225	0	0	null	null	4	null
110226	0	15	110020	null	4	null
110227	0	15	110020	null	4	null
110228	0	15	110020	null	4	null
110229	0	15	110020	null	4	null
111001	0	0	null	null	1	111002
111002	0	0	null	null	1	111003
111003	0	0	null	null	1	111003
111004	0	0	null	null	1	111003
111005	0	6	1	null	1	111004
111006	0	0	null	null	4	null
111007	0	0	null	null	1	111005
111008	0	35	111001|111#13#10#111002	null	4	null
111009	0	0	null	null	1	111006
111010	0	35	111001|111#13#10#111002	null	4	null
111011	0	0	null	null	1	111007
111012	0	35	111001|111#13#10#111002	null	4	null
111013	0	0	null	null	1	111008
111014	0	35	111001|111#13#10#111002	null	4	null
111015	0	0	null	null	1	111009
111016	0	35	111001|111#13#10#111002	null	4	null
111017	0	0	null	null	1	111097
111018	0	35	111001|111#13#10#111002	null	4	null
111019	0	0	null	null	1	111011
111020	0	0	null	null	1	111012
111021	0	0	null	null	1	111012
111022	0	0	null	null	1	111012
111023	0	6	1	null	1	111013
111024	0	0	null	null	4	null
111025	0	0	null	null	1	111014
111026	0	0	null	null	1	111015
111027	0	0	null	null	1	111015
111028	0	0	null	null	1	111015
111029	0	1	11101	null	1	111016
111030	0	0	null	null	4	null
111031	0	0	null	null	1	111017
111032	0	0	null	null	1	111019
111033	0	0	null	null	1	111018
111034	0	0	null	null	1	111019
111035	0	0	null	null	1	111019
111036	0	0	null	null	1	111019
111037	0	6	1	55007	1	111020
111038	0	0	null	null	4	null
111039	0	0	null	null	1	111021
111040	0	0	null	null	1	111021
111041	0	6	1	55008	1	111022
111042	0	0	null	null	4	null
111043	0	0	null	null	1	111023
111044	0	35	111002|111#14#11#111014	null	4	null
111045	0	35	111002|111#14#11#111014	null	4	null
111046	0	35	111002|111#14#11#111014	null	4	null
111047	0	0	null	null	1	111025
111048	0	35	111014|111#6#18#111003	null	4	null
111049	0	0	null	null	1	111026
111050	0	35	111014|111#6#18#111003	null	4	null
111051	0	0	null	null	1	111027
111052	0	35	111014|111#6#18#111003	null	4	null
111053	0	0	null	null	1	111028
111054	0	35	111014|111#6#18#111003	null	4	null
111055	0	0	null	null	1	111029
111056	0	35	111014|111#6#18#111003	null	4	null
111057	0	0	null	null	1	111030
111058	0	35	111014|111#6#18#111003	null	4	null
111059	0	0	null	null	1	111031
111060	0	35	111014|111#6#18#111003	null	4	null
111061	0	0	null	null	1	111032
111062	0	35	111014|111#6#18#111003	null	4	null
111063	0	0	null	null	1	111033
111064	0	35	111014|111#6#18#111003	null	4	null
111065	0	0	null	null	1	111034
111066	0	35	111014|111#6#18#111003	null	4	null
111067	0	0	null	null	1	111035
111068	0	35	111014|111#6#18#111003	null	4	null
111069	0	0	null	null	1	111036
111070	0	35	111014|111#6#18#111003	null	4	null
111071	0	35	111014|111#6#18#111003	null	4	null
111072	0	35	111014|111#6#18#111003	null	4	null
111073	0	0	null	null	1	111038
111074	0	0	null	null	1	111038
111075	0	1	11101	null	1	111039
111076	0	0	null	null	4	null
111077	0	0	null	null	1	111040
111078	0	0	null	null	1	111040
111079	0	6	1	55010	1	111041
111080	0	0	null	null	4	null
111081	0	35	111003|111#2#11#111004	null	4	null
111082	0	35	111003|111#2#11#111004	null	4	null
111083	0	0	null	null	1	111043
111084	0	0	null	null	1	111044
111085	0	0	null	null	1	111044
111086	0	0	null	null	1	111044
111087	0	0	null	null	1	111045
111088	0	0	null	null	4	null
111089	0	0	null	null	1	111046
111090	0	0	null	null	1	111049
111091	0	0	null	null	1	111047
111092	0	0	null	null	1	111049
111093	0	0	null	null	1	111048
111094	0	0	null	null	1	111049
111095	0	0	null	null	1	111049
111096	0	0	null	null	1	111049
111097	0	1	11102	null	1	111050
111098	0	0	null	null	4	null
111099	0	0	null	null	1	111051
111100	0	0	null	null	1	111055
111101	0	0	null	null	1	111052
111102	0	0	null	null	1	111055
111103	0	0	null	null	1	111053
111104	0	0	null	null	1	111055
111105	0	0	null	null	1	111054
111106	0	0	null	null	1	111055
111107	0	0	null	null	1	111055
111108	0	0	null	null	1	111055
111109	0	1	11105	null	1	111056
111110	0	0	null	null	4	null
111111	0	0	null	null	1	111057
111112	0	35	111004|111#9#8#111005	null	4	null
111113	0	35	111004|111#9#8#111005	null	4	null
111114	0	35	111004|111#9#8#111005	null	4	null
111115	0	0	null	null	1	111059
111116	0	9	12	null	4	null
111117	0	0	null	null	1	111060
111118	0	9	12	null	4	null
111119	0	0	null	null	1	111061
111120	0	9	12	null	4	null
111121	0	0	null	null	1	111062
111122	0	9	12	null	4	null
111123	0	0	null	null	1	111063
111124	0	9	12	null	4	null
111125	0	0	null	null	1	111064
111126	0	9	12	null	4	null
111127	0	0	null	null	1	111065
111128	0	9	12	null	4	null
111129	0	9	12	null	4	null
111130	0	9	12	null	4	null
111131	0	0	null	null	1	111067
111132	0	0	null	null	1	111067
111133	11102	2	1522#1	null	1	111068
111134	0	0	null	null	4	null
111135	0	8	20	null	1	111069
111136	0	8	20	null	1	111070
111137	0	0	null	null	1	111070
111138	0	0	null	null	1	111070
111139	11103	2	1522#3	null	1	111071
111140	0	0	null	null	4	null
111141	0	8	21	null	1	111072
111142	0	8	21	null	1	111073
111143	0	0	null	null	1	111073
111144	0	0	null	null	1	111073
111145	11104	2	1522#4|1537#1	null	1	111074
111146	0	0	null	null	4	null
111147	0	8	22	null	1	111075
111148	0	8	22	null	1	111076
111149	0	0	null	null	1	111076
111150	0	0	null	null	1	111076
111151	11105	2	1522#6|1537#2	null	1	111077
111152	0	0	null	null	4	null
111153	0	8	23	null	6	111090
111154	0	8	23	null	6	111090
111155	0	0	null	null	1	111079
111156	0	0	null	null	1	111079
111157	11102	2	1522#1	null	1	111080
111158	0	0	null	null	4	null
111159	0	8	24	null	1	111081
111160	0	8	24	null	1	111082
111161	0	0	null	null	1	111082
111162	0	0	null	null	1	111082
111163	11103	2	1522#3	null	1	111083
111164	0	0	null	null	4	null
111165	0	8	25	null	1	111084
111166	0	8	25	null	1	111085
111167	0	0	null	null	1	111085
111168	0	0	null	null	1	111085
111169	11104	2	1522#4|1537#1	null	1	111086
111170	0	0	null	null	4	null
111171	0	8	26	null	1	111087
111172	0	8	26	null	1	111088
111173	0	0	null	null	1	111088
111174	0	0	null	null	1	111088
111175	11105	2	1522#6|1537#2	null	1	111089
111176	0	0	null	null	4	null
111177	0	8	27	null	6	111091
111178	0	8	27	null	6	111091
111179	0	0	null	null	4	null
111180	0	0	null	null	4	null
111181	0	0	null	null	4	null
111182	0	0	null	null	4	null
111183	0	15	111007	40011	4	null
111184	0	15	111008	40011	4	null
111185	0	15	111009	40011	4	null
111186	0	0	null	null	1	111098
111187	0	35	111001|111#13#10#111002	null	4	null
111188	0	35	111001|111#13#10#111002	null	4	null
111189	0	35	111001|111#13#10#111002	null	4	null
112001	0	0	null	null	1	112002
112002	0	35	112001|112#6#14#112002	null	4	null
112003	0	0	null	null	1	112003
112004	0	35	112001|112#6#14#112002	null	4	null
112005	0	35	112001|112#6#14#112002	null	4	null
112006	0	35	112001|112#6#14#112002	null	4	null
112007	0	0	null	null	1	112005
112008	0	0	null	null	1	112011
112009	0	0	null	null	1	112006
112010	0	0	null	null	1	112011
112011	0	0	null	null	1	112007
112012	0	0	null	null	1	112011
112013	0	0	null	null	1	112008
112014	0	0	null	null	1	112011
112015	0	0	null	null	1	112009
112016	0	0	null	null	1	112011
112017	0	0	null	null	1	112010
112018	0	0	null	null	1	112011
112019	0	0	null	null	1	112011
112020	0	0	null	null	1	112011
112021	0	1	11201	null	1	112012
112022	0	35	112002|112#3#11#112003	null	4	null
112023	0	0	null	null	1	112013
112024	0	35	112002|112#3#11#112003	null	4	null
112025	0	0	null	null	1	112014
112026	0	35	112002|112#3#11#112003	null	4	null
112027	0	0	null	null	1	112015
112028	0	35	112002|112#3#11#112003	null	4	null
112029	0	0	null	null	1	112016
112030	0	35	112002|112#3#11#112003	null	4	null
112031	0	0	null	null	1	112017
112032	0	35	112002|112#3#11#112003	null	4	null
112033	0	0	null	null	1	112018
112034	0	35	112002|112#3#11#112003	null	4	null
112035	0	0	null	null	1	112019
112036	0	35	112002|112#3#11#112003	null	4	null
112037	0	0	null	null	1	112020
112038	0	35	112002|112#3#11#112003	null	4	null
112039	0	0	null	null	1	112021
112040	0	35	112002|112#3#11#112003	null	4	null
112041	0	35	112002|112#3#11#112003	null	4	null
112042	0	35	112002|112#3#11#112003	null	4	null
112043	0	0	null	null	1	112023
112044	0	0	null	null	1	112023
112045	0	1	11202	null	1	112024
112046	0	0	null	null	4	null
112047	0	0	null	null	1	112025
112048	0	35	112003|112#7#3#112004	null	4	null
112049	0	35	112003|112#7#3#112004	null	4	null
112050	0	35	112003|112#7#3#112004	null	4	null
112051	0	0	null	null	1	112027
112052	0	0	null	null	1	112027
112053	0	1	11203	null	1	112028
112054	0	0	null	null	4	null
112055	0	0	null	null	1	112029
112056	0	35	112004|112#11#9#112005	null	4	null
112057	0	35	112004|112#11#9#112005	null	4	null
112058	0	35	112004|112#11#9#112005	null	4	null
112059	0	0	null	null	1	112031
112060	0	0	null	null	1	112031
112061	0	1	11204	null	1	112032
112062	0	0	null	null	4	null
112063	0	0	null	null	1	112033
112064	0	35	112005|112#6#18#112006	null	4	null
112065	0	35	112005|112#6#18#112006	null	4	null
112066	0	35	112005|112#6#18#112006	null	4	null
112067	0	0	null	null	1	112035
112068	0	0	null	null	1	112035
112069	0	38	11205|112006#112043	null	4	null
112070	0	0	null	null	4	null
112071	0	0	null	null	1	112037
112072	0	9	13	null	4	null
112073	0	0	null	null	1	112038
112074	0	9	13	null	4	null
112075	0	9	13	null	4	null
112076	0	9	13	null	4	null
112077	0	15	112008	40012	4	null
112078	0	15	112009	40012	4	null
112079	0	15	112010	40012	4	null
112080	0	15	112011	40012	4	null
112081	0	0	null	null	1	112044
112082	0	11	13|112#2#10#112012|112#6#4#112013|112#12#7#112014|112#14#13#112015	null	6	112087
112083	0	0	null	null	1	112045
112084	0	11	13|112#2#10#112012|112#6#4#112013|112#12#7#112014|112#14#13#112015	null	6	112087
112085	0	11	13|112#2#10#112012|112#6#4#112013|112#12#7#112014|112#14#13#112015	null	6	112087
112086	0	11	13|112#2#10#112012|112#6#4#112013|112#12#7#112014|112#14#13#112015	null	6	112087
112087	0	0	null	null	1	112047
112088	0	0	null	null	1	112052
112089	0	0	null	null	1	112048
112090	0	0	null	null	1	112052
112091	0	0	null	null	1	112049
112092	0	0	null	null	1	112052
112093	0	0	null	null	1	112050
112094	0	0	null	null	1	112052
112095	0	0	null	null	1	112051
112096	0	0	null	null	1	112052
112097	0	0	null	null	1	112052
112098	0	0	null	null	1	112052
112099	0	1	11206	null	1	112053
112100	0	0	null	null	4	null
112101	0	0	null	null	1	112054
112102	0	15	112012	55043	4	null
112103	0	15	112012	55043	4	null
112104	0	15	112012	55043	4	null
112105	0	0	null	null	1	112056
112106	0	0	null	null	1	112059
112107	0	0	null	null	1	112057
112108	0	0	null	null	1	112059
112109	0	0	null	null	1	112058
112110	0	0	null	null	1	112059
112111	0	0	null	null	1	112059
112112	0	0	null	null	1	112059
112113	0	1	11207	null	1	112060
112114	0	0	null	null	4	null
112115	0	15	112013	55044	4	null
112116	0	15	112013	55044	4	null
112117	0	0	null	null	1	112062
112118	0	0	null	null	1	112063
112119	0	0	null	null	1	112063
112120	0	0	null	null	1	112063
112121	0	1	11208	null	1	112064
112122	0	0	null	null	4	null
112123	0	0	null	null	1	112065
112124	0	15	112014	55045	4	null
112125	0	15	112014	55045	4	null
112126	0	15	112014	55045	4	null
112127	0	0	null	null	1	112067
112128	0	0	null	null	1	112071
112129	0	0	null	null	1	112068
112130	0	0	null	null	1	112071
112131	0	0	null	null	1	112069
112132	0	0	null	null	1	112071
112133	0	0	null	null	1	112070
112134	0	0	null	null	1	112071
112135	0	0	null	null	1	112071
112136	0	0	null	null	1	112071
112137	0	1	11209	null	1	112072
112138	0	0	null	null	4	null
112139	0	0	null	null	1	112073
112140	0	0	null	null	1	112078
112141	0	0	null	null	1	112074
112142	0	0	null	null	1	112078
112143	0	0	null	null	1	112075
112144	0	0	null	null	1	112078
112145	0	0	null	null	1	112076
112146	0	0	null	null	1	112078
112147	0	0	null	null	1	112077
112148	0	0	null	null	1	112078
112149	0	0	null	null	1	112078
112150	0	0	null	null	1	112078
112151	0	1	11210	null	1	112079
112152	0	0	null	null	4	null
112153	0	0	null	null	1	112080
112154	0	0	null	null	1	112082
112155	0	0	null	null	1	112081
112156	0	0	null	null	1	112082
112157	0	0	null	null	1	112082
112158	0	0	null	null	1	112082
112159	0	1	11211	null	1	112083
112160	0	0	null	null	4	null
112161	0	0	null	null	1	112084
112162	0	15	112015	55046	4	null
112163	0	0	null	null	1	112085
112164	0	15	112015	55046	4	null
112165	0	0	null	null	1	112086
112166	0	15	112015	55046	4	null
112167	0	15	112015	55046	4	null
112168	0	15	112015	55046	4	null
112169	0	0	null	null	1	112093
112170	0	0	null	null	1	112093
112171	0	0	null	null	1	112089
112172	0	0	null	null	1	112090
112173	0	0	null	null	1	112090
112174	0	0	null	null	1	112090
112175	0	1	11212	null	1	112091
112176	0	0	null	null	4	null
112177	0	0	null	null	1	112092
112178	0	9	13	null	4	null
112179	0	9	13	null	4	null
112180	0	9	13	null	4	null
112181	11201	2	1538#1|1539#1|1540#1|1541#1	null	1	112088
112182	0	0	null	null	4	null
113001	0	0	null	null	1	113002
113002	0	0	null	null	1	113003
113003	0	0	null	null	1	113003
113004	0	0	null	null	1	113003
113005	0	1	11301	null	1	113004
113006	0	0	null	null	4	null
113007	0	0	null	null	1	113005
113008	0	11	14|113#3#3#113007|113#11#3#113008|113#3#16#113009	null	6	113065
113009	0	0	null	null	1	113006
113010	0	11	14|113#3#3#113007|113#11#3#113008|113#3#16#113009	null	6	113065
113011	0	0	null	null	1	113007
113012	0	11	14|113#3#3#113007|113#11#3#113008|113#3#16#113009	null	6	113065
113013	0	0	null	null	1	113008
113014	0	11	14|113#3#3#113007|113#11#3#113008|113#3#16#113009	null	6	113065
113015	0	0	null	null	1	113009
113016	0	11	14|113#3#3#113007|113#11#3#113008|113#3#16#113009	null	6	113065
113017	0	0	null	null	1	113010
113018	0	11	14|113#3#3#113007|113#11#3#113008|113#3#16#113009	null	6	113065
113019	0	11	14|113#3#3#113007|113#11#3#113008|113#3#16#113009	null	6	113065
113020	0	11	14|113#3#3#113007|113#11#3#113008|113#3#16#113009	null	6	113065
113021	0	0	null	null	1	113012
113022	0	0	null	null	1	113015
113023	0	0	null	null	1	113013
113024	0	0	null	null	1	113015
113025	0	0	null	null	1	113014
113026	0	0	null	null	1	113015
113027	0	0	null	null	1	113015
113028	0	0	null	null	1	113015
113029	0	1	11302	null	1	113016
113030	0	0	null	null	4	null
113031	0	0	null	null	1	113017
113032	0	0	null	null	1	113066
113033	0	0	null	null	1	113018
113034	0	0	null	null	1	113066
113035	0	0	null	null	1	113019
113036	0	0	null	null	1	113066
113037	0	0	null	null	1	113020
113038	0	0	null	null	1	113066
113039	0	0	null	null	1	113021
113040	0	0	null	null	1	113066
113041	0	0	null	null	1	113022
113042	0	0	null	null	1	113066
113043	0	0	null	null	1	113024
113044	0	0	null	null	1	113066
113045	0	0	null	null	1	113025
113046	0	0	null	null	1	113066
113047	0	0	null	null	1	113025
113048	0	0	null	null	1	113066
113049	0	0	null	null	1	113026
113050	0	0	null	null	1	113066
113051	0	0	null	null	1	113027
113052	0	0	null	null	1	113066
113053	0	0	null	null	1	113028
113054	0	0	null	null	1	113066
113055	0	0	null	null	1	113029
113056	0	0	null	null	1	113066
113057	0	0	null	null	1	113031
113058	0	0	null	null	1	113066
113059	0	1	11303	null	1	113031
113060	0	0	null	null	4	null
113061	0	0	null	null	1	113032
113062	0	0	null	null	1	113066
113063	0	0	null	null	1	113066
113064	0	0	null	null	1	113066
113065	0	0	null	null	1	113034
113066	0	9	14	null	4	null
113067	0	0	null	null	1	113035
113068	0	9	14	null	4	null
113069	0	0	null	null	1	113067
113070	0	9	14	null	4	null
113071	0	0	null	null	1	113037
113072	0	9	14	null	4	null
113073	0	0	null	null	1	113038
113074	0	9	14	null	4	null
113075	0	0	null	null	1	113039
113076	0	9	14	null	4	null
113077	0	0	null	null	1	113040
113078	0	9	14	null	4	null
113079	0	0	null	null	1	113068
113080	0	9	14	null	4	null
113081	0	15	113004	40013	4	null
113082	0	15	113005	40013	4	null
113083	0	15	113006	40013	4	null
