Id	propName	propDesc	propIcon
355102	稀有生存芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_xinxing_xiy_pomo_02
355103	稀有格斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_fangx_xiy_pomo_02
355104	稀有合作芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_yaunx_xiy_pomo_02
355201	传说战斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_sanj_chuans_pomo_03
355202	传说生存芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_xinxing_chuans_pomo_03
355203	传说格斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_fangx_chuans_pomo_03
355204	传说合作芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_yaunx_chuans_pomo_03
356001	战斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_sanj_put_pomo_01
356002	生存芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_xinxing_put_pomo_01
356003	格斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_fangx_put_pomo_01
356004	合作芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_yaunx_put_pomo_01
356101	稀有战斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_sanj_xiy_pomo_02
356102	稀有生存芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_xinxing_xiy_pomo_02
356103	稀有格斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_fangx_xiy_pomo_02
356104	稀有合作芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_yaunx_xiy_pomo_02
356201	传说战斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_sanj_chuans_pomo_03
356202	传说生存芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_xinxing_chuans_pomo_03
356203	传说格斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_fangx_chuans_pomo_03
356204	传说合作芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_yaunx_chuans_pomo_03
357001	战斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_sanj_put_pomo_01
357002	生存芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_xinxing_put_pomo_01
357003	格斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_fangx_put_pomo_01
357004	合作芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_yaunx_put_pomo_01
357101	稀有战斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_sanj_xiy_pomo_02
357102	稀有生存芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_xinxing_xiy_pomo_02
357103	稀有格斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_fangx_xiy_pomo_02
357104	稀有合作芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_yaunx_xiy_pomo_02
357201	传说战斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_sanj_chuans_pomo_03
357202	传说生存芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_xinxing_chuans_pomo_03
357203	传说格斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_fangx_chuans_pomo_03
357204	传说合作芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_yaunx_chuans_pomo_03
358001	战斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_sanj_put_pomo_01
358002	生存芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_xinxing_put_pomo_01
358003	格斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_fangx_put_pomo_01
358004	合作芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_yaunx_put_pomo_01
358101	稀有战斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_sanj_xiy_pomo_02
358102	稀有生存芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_xinxing_xiy_pomo_02
358103	稀有格斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_fangx_xiy_pomo_02
358104	稀有合作芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_yaunx_xiy_pomo_02
358201	传说战斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_sanj_chuans_pomo_03
358202	传说生存芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_xinxing_chuans_pomo_03
358203	传说格斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_fangx_chuans_pomo_03
358204	传说合作芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_yaunx_chuans_pomo_03
359001	战斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_sanj_put_pomo_01
359002	生存芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_xinxing_put_pomo_01
359003	格斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_fangx_put_pomo_01
359004	合作芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_yaunx_put_pomo_01
359101	稀有战斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_sanj_xiy_pomo_02
359102	稀有生存芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_xinxing_xiy_pomo_02
359103	稀有格斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_fangx_xiy_pomo_02
359104	稀有合作芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_yaunx_xiy_pomo_02
359201	传说战斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_sanj_chuans_pomo_03
359202	传说生存芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_xinxing_chuans_pomo_03
359203	传说格斗芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_fangx_chuans_pomo_03
359204	传说合作芯片(防爆)	集齐套装可对能量型英雄造成额外伤害	X1_yaunx_chuans_pomo_03
360001	战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_put_powu_01
360002	生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_put_powu_01
360003	格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_put_powu_01
360004	合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_put_powu_01
360101	稀有战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_xiy_powu_02
360102	稀有生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_xiy_powu_02
360103	稀有格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_xiy_powu_02
360104	稀有合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_xiy_powu_02
360201	传说战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_chuans_powu_03
360202	传说生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_chuans_powu_03
360203	传说格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_chuans_powu_03
360204	传说合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_chuans_powu_03
361001	战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_put_powu_01
361002	生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_put_powu_01
361003	格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_put_powu_01
361004	合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_put_powu_01
361101	稀有战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_xiy_powu_02
361102	稀有生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_xiy_powu_02
361103	稀有格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_xiy_powu_02
361104	稀有合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_xiy_powu_02
361201	传说战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_chuans_powu_03
361202	传说生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_chuans_powu_03
361203	传说格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_chuans_powu_03
361204	传说合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_chuans_powu_03
362001	战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_put_powu_01
362002	生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_put_powu_01
362003	格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_put_powu_01
362004	合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_put_powu_01
362101	稀有战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_xiy_powu_02
362102	稀有生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_xiy_powu_02
362103	稀有格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_xiy_powu_02
362104	稀有合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_xiy_powu_02
362201	传说战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_chuans_powu_03
362202	传说生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_chuans_powu_03
362203	传说格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_chuans_powu_03
362204	传说合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_chuans_powu_03
363001	战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_put_powu_01
363002	生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_put_powu_01
363003	格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_put_powu_01
363004	合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_put_powu_01
363101	稀有战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_xiy_powu_02
363102	稀有生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_xiy_powu_02
363103	稀有格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_xiy_powu_02
363104	稀有合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_xiy_powu_02
363201	传说战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_chuans_powu_03
363202	传说生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_chuans_powu_03
363203	传说格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_chuans_powu_03
363204	传说合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_chuans_powu_03
364001	战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_put_powu_01
364002	生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_put_powu_01
364003	格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_put_powu_01
364004	合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_put_powu_01
364101	稀有战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_xiy_powu_02
364102	稀有生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_xiy_powu_02
364103	稀有格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_xiy_powu_02
364104	稀有合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_xiy_powu_02
364201	传说战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_chuans_powu_03
364202	传说生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_chuans_powu_03
364203	传说格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_chuans_powu_03
364204	传说合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_chuans_powu_03
365001	战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_put_powu_01
365002	生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_put_powu_01
365003	格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_put_powu_01
365004	合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_put_powu_01
365101	稀有战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_xiy_powu_02
365102	稀有生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_xiy_powu_02
365103	稀有格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_xiy_powu_02
365104	稀有合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_xiy_powu_02
365201	传说战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_chuans_powu_03
365202	传说生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_chuans_powu_03
365203	传说格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_chuans_powu_03
365204	传说合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_chuans_powu_03
366001	战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_put_powu_01
366002	生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_put_powu_01
366003	格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_put_powu_01
366004	合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_put_powu_01
366101	稀有战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_xiy_powu_02
366102	稀有生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_xiy_powu_02
366103	稀有格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_xiy_powu_02
366104	稀有合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_xiy_powu_02
366201	传说战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_chuans_powu_03
366202	传说生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_chuans_powu_03
366203	传说格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_chuans_powu_03
366204	传说合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_chuans_powu_03
367001	战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_put_powu_01
367002	生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_put_powu_01
367003	格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_put_powu_01
367004	合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_put_powu_01
367101	稀有战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_xiy_powu_02
367102	稀有生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_xiy_powu_02
367103	稀有格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_xiy_powu_02
367104	稀有合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_xiy_powu_02
367201	传说战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_chuans_powu_03
367202	传说生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_chuans_powu_03
367203	传说格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_chuans_powu_03
367204	传说合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_chuans_powu_03
368001	战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_put_powu_01
368002	生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_put_powu_01
368003	格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_put_powu_01
368004	合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_put_powu_01
368101	稀有战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_xiy_powu_02
368102	稀有生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_xiy_powu_02
368103	稀有格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_xiy_powu_02
368104	稀有合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_xiy_powu_02
368201	传说战斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_sanj_chuans_powu_03
368202	传说生存芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_xinxing_chuans_powu_03
368203	传说格斗芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_fangx_chuans_powu_03
368204	传说合作芯片(反穿)	集齐套装可对物理型英雄造成额外伤害	X1_yaunx_chuans_powu_03
