Id	MonsterId	Type	Profession	Quality	Level	Hp	Attack	PhysicalDefence	MagicDefence	Speed	SecondaryFactor	PropertyName	ElementDamageBonusFactor	ElementDamageReduceFactor	SkillList	PassiveSkillList	MonsterAi
10011155	10061	4	4	0	577	7061176	585788	4318	0	4332	51#1500|52#5350|53#11682|54#900|55#3400|56#17700|58#2400|60#6850|155#1000|156#5050|165#1400|171#900	4	0.0	0#0#0#0#0#0	40301#40316#40335	40325#40345#60354#60234#60253#60244#60314#60394#90205#810652	0
10011161	10043	3	1	0	578	6485332	482171	5017	0	4109	51#1500|52#6350|53#11683|54#1283|55#3400|56#17700|57#1400|58#555|60#7434|155#1000|156#5050|171#900	3	0.0	0#0#0#0#0#0	10701#10716#10735	10725#10745#60354#60304#60243#60294#60374#60404#810552	0
10011162	10022	2	2	0	578	4937614	686256	3822	0	4539	51#6350|52#1500|53#11683|54#900|55#7250|56#25400|60#3000|155#2400|156#1200|171#900	2	0.0	0#0#0#0#0#0	30401#30416#30435	30425#30445#60424#60154#60333#60184#60044#60034#810352	0
10011163	10001	1	4	0	578	6052117	555452	4569	0	4041	51#1500|52#5350|53#11300|54#900|55#3400|56#17700|58#4210|60#7434|155#1000|156#5050|165#1400|171#900	1	0.0	0#0#0#0#0#0	22301#22316#22335	22325#22345#60354#60234#60253#60244#60314#60394#90405#810652	0
10011164	10076	5	3	0	578	5228828	699844	4257	0	4271	51#5350|52#1500|53#13083|54#900|55#9334|56#26471|60#3000|155#1000|156#1200|171#900	5	0.0	0#0#0#0#0#0	50301#50316#50335	50325#50345#60414#60094#60333#60164#60054#60024#90305#810152	0
10011165	10061	4	4	0	578	7073448	589936	4324	0	4337	51#1500|52#5350|53#11683|54#900|55#3400|56#17700|58#2400|60#6850|155#1000|156#5050|165#1400|171#900	4	0.0	0#0#0#0#0#0	40301#40316#40335	40325#40345#60354#60234#60253#60244#60314#60394#90205#810652	0
10011171	10062	4	1	0	578	6279956	496229	5771	0	4416	51#1500|52#7750|53#11683|54#1283|55#3400|56#17700|58#555|60#7434|155#1000|156#5050|171#900	4	0.0	0#0#0#0#0#0	40401#40413#40433	40423#60354#60304#60243#60294#60374#60404#810252	0
10011172	10063	4	3	0	578	5231280	648942	4845	0	4337	51#5350|52#2900|53#11683|54#900|55#9334|56#26471|60#3000|155#1000|156#1200|171#900	4	0.0	0#0#0#0#0#0	40501#40516	40525#40535#40545#60414#60094#60333#60164#60054#60024#90305#810252	0
10011173	10057	4	3	0	578	5227788	741381	4256	0	4337	51#5350|52#1500|53#13083|54#900|55#8250|56#25400|60#3000|155#1000|156#1200|171#900	4	0.0	0#0#0#0#0#0	41501#41516#41535	41525#41545#60414#60094#60333#60164#60054#60024#90205#810152	0
10011174	10065	4	2	0	578	6211021	679342	4174	0	4690	51#6350|52#1500|53#11683|54#900|55#7250|56#25400|60#3000|155#2400|156#1200|171#900	4	0.0	0#0#0#0#0#0	40701#40716#40735	40725#40745#60424#60154#60333#60184#60044#60034#90205#810352	0
10011175	10060	4	4	0	578	6052174	555458	4583	0	4289	51#1500|52#5350|53#11300|54#900|55#3400|56#17700|58#4910|60#7434|155#1000|156#5050|165#1400|171#900	4	0.0	0#0#0#0#0#0	40201#40216#40235	40225#40245#60354#60234#60253#60244#60314#60394#810652	0
10011181	10027	2	3	0	579	5345167	601379	4066	0	4318	51#5350|52#1500|53#11683|54#2300|55#8250|56#25400|60#4400|155#1000|156#1200|171#900	2	0.0	0#0#0#0#0#0	30901#30916#30935	30925#30945#60414#60094#60333#60164#60054#60024#810452	0
10011182	10019	2	3	0	579	5044777	690864	4449	0	4193	51#5350|52#2900|53#11683|54#900|55#8250|56#25400|60#3000|155#1000|156#1200|171#900	2	0.0	0#0#0#0#0#0	30101#30116#30135	30125#30145#60414#60094#60333#60164#60054#60024#810252	0
10011183	10026	2	1	0	579	7642451	491226	4712	0	4271	51#1500|52#6350|53#11683|54#1283|55#3400|56#17700|57#1400|58#556|60#7434|155#1000|156#5050|171#900	2	0.0	0#0#0#0#0#0	30801#30816#30835	30825#30845#60354#60304#60243#60294#60374#60404#810552	0
10011184	10022	2	2	0	579	4946519	687477	3827	0	4544	51#6350|52#1500|53#11683|54#900|55#7250|56#25400|60#3000|155#2400|156#1200|171#900	2	0.0	0#0#0#0#0#0	30401#30416#30435	30425#30445#60424#60154#60333#60184#60044#60034#810352	0
10011185	10025	2	4	0	579	5782675	549457	4203	0	4145	51#1500|52#5350|53#11300|54#900|55#3400|56#17700|58#4912|60#7434|155#1000|156#5050|165#1400|171#900	2	0.0	0#0#0#0#0#0	30701#30716#30735	30725#30745#60354#60234#60253#60244#60314#60394#810652	0
10011191	10038	3	1	0	579	6107914	483721	5616	0	4117	51#1500|52#7750|53#11683|54#1283|55#3400|56#17700|58#556|60#7434|155#1000|156#5050|171#900	3	0.0	0#0#0#0#0#0	10201#10213#10233	10223#60354#60304#60243#60294#60374#60404#810252	0
10011192	10022	2	2	0	579	5935823	687477	3827	0	4544	51#6350|52#1500|53#11683|54#900|55#7250|56#25400|60#3000|155#2400|156#1200|171#900	2	0.0	0#0#0#0#0#0	30401#30416#30435	30425#30445#60424#60154#60333#60184#60044#60034#810352	0
10011193	10065	4	2	0	579	5185169	680548	4181	0	4695	51#6350|52#1500|53#11683|54#900|55#7250|56#25400|60#3000|155#2400|156#1200|171#900	4	0.0	0#0#0#0#0#0	40701#40716#40735	40725#40745#60424#60154#60333#60184#60044#60034#90205#810352	0
10011194	10076	5	3	0	579	5238238	701090	4263	0	4277	51#5350|52#1500|53#13083|54#900|55#9334|56#26472|60#3000|155#1000|156#1200|171#900	5	0.0	0#0#0#0#0#0	50301#50316#50335	50325#50345#60414#60094#60333#60164#60054#60024#90305#810152	0
10011195	10004	1	4	0	579	5608139	560788	4508	0	4082	51#1500|52#5350|53#11683|54#1283|55#3400|56#17700|58#2956|60#7434|155#1000|156#5050|165#1400|171#900	1	0.0	0#0#0#0#0#0	20301#20316#20335	20325#20345#60354#60234#60253#60244#60314#60394#810652	0
10011201	10038	3	1	0	580	7343840	484707	5633	0	4122	51#1500|52#7770|53#11684|54#1284|55#3400|56#17700|58#557|60#7435|155#1000|156#5050|171#900	3	0.0	0#0#0#0#0#0	10201#10213#10233	10223#60354#60304#60243#60294#60374#60404#810252	0
10011202	10042	3	3	0	580	5099172	674631	4156	0	4049	51#5350|52#1500|53#13104|54#900|55#9835|56#26473|60#3000|155#1000|156#1200|171#900	3	0.0	0#0#0#0#0#0	10601#10616#10635	10625#10645#60414#60094#60333#60164#60054#60024#810152	0
10011203	10044	3	2	0	580	5052778	675132	4651	0	4079	51#6350|52#2920|53#11684|54#900|55#7250|56#25400|60#3000|155#1000|156#1200|171#900	3	0.0	0#0#0#0#0#0	10801#10816#10835	10825#10845#60424#60154#60333#60184#60044#60034#810252	0
10011204	10040	3	2	0	580	5051464	623373	4078	0	4411	51#6350|52#1500|53#11684|54#900|55#8835|56#26473|60#3000|155#2420|156#1200|171#900	3	0.0	0#0#0#0#0#0	10401#10416#10435	10425#10445#60424#60154#60333#60184#60044#60034#810352	0
10011205	10041	3	4	0	580	5907718	539783	4465	0	4000	51#1500|52#5350|53#11300|54#900|55#3400|56#17700|58#4934|60#7435|155#1000|156#5050|165#1420|171#900	3	0.0	0#0#0#0#0#0	10501#10516#10535	10525#10545#60354#60234#60253#60244#60314#60394#810652	0
10011211	10027	2	3	0	580	6426938	602616	4072	0	4326	51#5350|52#1500|53#11684|54#2320|55#8250|56#25400|60#4420|155#1000|156#1200|171#900	2	0.0	0#0#0#0#0#0	30901#30916#30935	30925#30945#60414#60094#60333#60164#60054#60024#810452	0
10011212	10020	2	3	0	580	5006852	695207	3901	0	4529	51#5350|52#1500|53#11684|54#900|55#8250|56#25400|60#3000|155#2420|156#1200|171#900	2	0.0	0#0#0#0#0#0	30201#30216#30235	30225#30245#60414#60094#60333#60164#60054#60024#810352	0
10011213	10026	2	1	0	580	6386648	492226	4719	0	4277	51#1500|52#6350|53#11684|54#1284|55#3400|56#17700|57#1420|58#557|60#7435|155#1000|156#5050|171#900	2	0.0	0#0#0#0#0#0	30801#30816#30835	30825#30845#60354#60304#60243#60294#60374#60404#810552	0
10011214	10021	2	4	0	580	5793448	550289	4205	0	4152	51#1500|52#5350|53#11300|54#900|55#3400|56#17700|58#4234|60#7435|155#1000|156#5050|165#1420|171#900	2	0.0	0#0#0#0#0#0	30301#30316#30335	30325#30345#60354#60234#60253#60244#60314#60394#90405#810652	0
10011215	10025	2	4	0	580	5794057	550589	4210	0	4150	51#1500|52#5350|53#11300|54#900|55#3400|56#17700|58#4934|60#7435|155#1000|156#5050|165#1420|171#900	2	0.0	0#0#0#0#0#0	30701#30716#30735	30725#30745#60354#60234#60253#60244#60314#60394#810652	0
10011221	10027	2	3	0	581	5380606	603966	4078	0	4331	51#5350|52#1500|53#11685|54#2320|55#8250|56#25400|60#4420|155#1000|156#1200|171#900	2	0.0	0#0#0#0#0#0	30901#30916#30935	30926#30945#60414#60094#60333#60164#60054#60024#810452	0
10011222	10042	3	3	0	581	6147505	676078	4162	0	4054	51#5350|52#1500|53#13105|54#900|55#9836|56#26475|60#3000|155#1000|156#1200|171#900	3	0.0	0#0#0#0#0#0	10601#10616#10635	10626#10645#60414#60094#60333#60164#60054#60024#810152	0
10011223	10006	1	2	0	581	5028167	731548	3918	0	4144	51#6350|52#1500|53#13105|54#900|55#7250|56#25400|60#3000|155#1000|156#1200|171#900	1	0.0	0#0#0#0#0#0	20501#20516#20535	20526#20545#60424#60154#60333#60184#60044#60034#810152	0
10011224	10076	5	3	0	581	5273043	704641	4276	0	4289	51#5350|52#1500|53#13105|54#900|55#9336|56#26475|60#3000|155#1000|156#1200|171#900	5	0.0	0#0#0#0#0#0	50301#50316#50335	50326#50345#60414#60094#60333#60164#60054#60024#90305#810152	0
10011225	10061	4	4	0	581	5942315	593612	4344	0	4356	51#1500|52#5350|53#11685|54#900|55#3400|56#17700|58#2420|60#6850|155#1000|156#5050|165#1420|171#900	4	0.0	0#0#0#0#0#0	40301#40316#40335	40326#40345#60354#60234#60253#60244#60314#60394#90205#810652	0
10011231	10007	1	1	0	581	6084034	490693	5414	0	4184	51#1500|52#7770|53#11685|54#1285|55#3400|56#17700|58#559|60#7436|155#1000|156#5050|171#900	1	0.0	0#0#0#0#0#0	20601#20616	20626#20635#20645#60354#60304#60243#60294#60374#60404#810252	0
10011232	10002	1	3	0	581	5075077	690630	3979	0	4535	51#5350|52#1500|53#11685|54#900|55#8250|56#25400|60#3000|155#2420|156#1200|171#900	1	0.0	0#0#0#0#0#0	20101#20116#20135	20126#20145#60414#60094#60333#60164#60054#60024#810352	0
10011233	10001	1	4	0	581	7321615	558864	4591	0	4056	51#1500|52#5350|53#11300|54#900|55#3400|56#17700|58#4238|60#7436|155#1000|156#5050|165#1420|171#900	1	0.0	0#0#0#0#0#0	22301#22316#22335	22326#22345#60354#60234#60253#60244#60314#60394#90405#810652	0
10011234	10008	1	3	0	581	5077419	684018	3987	0	4113	51#5350|52#1500|53#13105|54#900|55#9836|56#26475|60#3000|155#1000|156#1200|171#900	1	0.0	0#0#0#0#0#0	20701#20713#20733	20723#60414#60094#60333#60164#60054#60024#810152	0
10011235	10004	1	4	0	581	5644208	563120	4523	0	4093	51#1500|52#5350|53#11685|54#1285|55#3400|56#17700|58#2979|60#7436|155#1000|156#5050|165#1420|171#900	1	0.0	0#0#0#0#0#0	20301#20316#20335	20326#20345#60354#60234#60253#60244#60314#60394#810652	0
10011241	10027	2	3	0	582	5403444	606537	4084	0	4342	51#5400|52#1500|53#11686|54#2320|55#8300|56#25500|60#4420|155#1000|156#1200|171#900	2	0.0	0#0#0#0#0#0	30901#30916#30935	30926#30945#60414#60094#60333#60164#60054#60024#810452	0
10011242	10020	2	3	0	582	5051591	699684	3912	0	4545	51#5400|52#1500|53#11686|54#900|55#8300|56#25500|60#3000|155#2420|156#1200|171#900	2	0.0	0#0#0#0#0#0	30201#30216#30235	30226#30245#60414#60094#60333#60164#60054#60024#810352	0
10011243	10026	2	1	0	582	6439066	495608	4735	0	4293	51#1500|52#6400|53#11686|54#1286|55#3400|56#17700|57#1420|58#560|60#7487|155#1000|156#5100|171#900	2	0.0	0#0#0#0#0#0	30801#30816#30835	30826#30845#60354#60304#60243#60294#60374#60404#810552	0
10011244	10021	2	4	0	582	7011280	554056	4218	0	4168	51#1500|52#5400|53#11300|54#900|55#3400|56#17700|58#4240|60#7487|155#1000|156#5100|165#1420|171#900	2	0.0	0#0#0#0#0#0	30301#30316#30335	30326#30345#60354#60234#60253#60244#60314#60394#90405#810652	0
10011245	10025	2	4	0	582	5843348	554359	4224	0	4166	51#1500|52#5400|53#11300|54#900|55#3400|56#17700|58#4940|60#7487|155#1000|156#5100|165#1420|171#900	2	0.0	0#0#0#0#0#0	30701#30716#30735	30726#30745#60354#60234#60253#60244#60314#60394#810652	0
10011251	10007	1	1	0	582	6108669	492973	5423	0	4194	51#1500|52#7820|53#11686|54#1286|55#3400|56#17700|58#560|60#7487|155#1000|156#5100|171#900	1	0.0	0#0#0#0#0#0	20601#20616	20626#20635#20645#60354#60304#60243#60294#60374#60404#810252	0
10011252	10044	3	2	0	582	5097900	679488	4665	0	4094	51#6400|52#2920|53#11686|54#900|55#7300|56#25500|60#3000|155#1000|156#1200|171#900	3	0.0	0#0#0#0#0#0	10801#10816#10835	10826#10845#60424#60154#60333#60184#60044#60034#810252	0
10011253	10065	4	2	0	582	5241827	686360	4200	0	4724	51#6400|52#1500|53#11686|54#900|55#7300|56#25500|60#3000|155#2420|156#1200|171#900	4	0.0	0#0#0#0#0#0	40701#40716#40735	40726#40745#60424#60154#60333#60184#60044#60034#90205#810352	0
10011254	10076	5	3	0	582	5295433	707614	4283	0	4300	51#5400|52#1500|53#13106|54#900|55#9387|56#26576|60#3000|155#1000|156#1200|171#900	5	0.0	0#0#0#0#0#0	50301#50316#50335	50326#50345#60414#60094#60333#60164#60054#60024#90305#810152	0
10011255	10025	2	4	0	582	7012018	554359	4224	0	4166	51#1500|52#5400|53#11300|54#900|55#3400|56#17700|58#4940|60#7487|155#1000|156#5100|165#1420|171#900	2	0.0	0#0#0#0#0#0	30701#30716#30735	30726#30745#60354#60234#60253#60244#60314#60394#810652	0
10011261	10043	3	1	0	583	6582552	488592	5060	0	4141	51#1500|52#6400|53#11687|54#1287|55#3500|56#17700|57#1420|58#561|60#7587|155#1000|156#5100|171#900	3	0.0	0#0#0#0#0#0	10701#10716#10735	10726#10745#60354#60304#60243#60294#60374#60404#810552	0
10011262	10022	2	2	0	583	5012309	694898	3852	0	4579	51#6400|52#1500|53#11687|54#900|55#7400|56#25500|60#3100|155#2420|156#1200|171#900	2	0.0	0#0#0#0#0#0	30401#30416#30435	30426#30445#60424#60154#60333#60184#60044#60034#810352	0
10011263	10001	1	4	0	583	6139404	562779	4607	0	4072	51#1500|52#5400|53#11300|54#900|55#3500|56#17700|58#4242|60#7587|155#1000|156#5100|165#1420|171#900	1	0.0	0#0#0#0#0#0	22301#22316#22335	22326#22345#60354#60234#60253#60244#60314#60394#90405#810652	0
10011264	10076	5	3	0	583	5307484	709227	4291	0	4306	51#5400|52#1500|53#13107|54#900|55#9487|56#26577|60#3100|155#1000|156#1200|171#900	5	0.0	0#0#0#0#0#0	50301#50316#50335	50326#50345#60414#60094#60333#60164#60054#60024#90305#810152	0
10011265	10061	4	4	0	583	7175377	597707	4360	0	4373	51#1500|52#5400|53#11687|54#900|55#3500|56#17700|58#2420|60#7000|155#1000|156#5100|165#1420|171#900	4	0.0	0#0#0#0#0#0	40301#40316#40335	40326#40345#60354#60234#60253#60244#60314#60394#90205#810652	0
10011271	10007	1	1	0	583	6121977	494191	5434	0	4200	51#1500|52#7820|53#11687|54#1287|55#3500|56#17700|58#561|60#7587|155#1000|156#5100|171#900	1	0.0	0#0#0#0#0#0	20601#20616	20626#20635#20645#60354#60304#60243#60294#60374#60404#810252	0
10011272	10044	3	2	0	583	5109612	681053	4674	0	4100	51#6400|52#2920|53#11687|54#900|55#7400|56#25500|60#3100|155#1000|156#1200|171#900	3	0.0	0#0#0#0#0#0	10801#10816#10835	10826#10845#60424#60154#60333#60184#60044#60034#810252	0
10011273	10065	4	2	0	583	5253787	687929	4208	0	4731	51#6400|52#1500|53#11687|54#900|55#7400|56#25500|60#3100|155#2420|156#1200|171#900	4	0.0	0#0#0#0#0#0	40701#40716#40735	40726#40745#60424#60154#60333#60184#60044#60034#90205#810352	0
10011274	10076	5	3	0	583	6368981	709227	4291	0	4306	51#5400|52#1500|53#13107|54#900|55#9487|56#26577|60#3100|155#1000|156#1200|171#900	5	0.0	0#0#0#0#0#0	50301#50316#50335	50326#50345#60414#60094#60333#60164#60054#60024#90305#810152	0
10011275	10025	2	4	0	583	5856209	555693	4232	0	4172	51#1500|52#5400|53#11300|54#900|55#3500|56#17700|58#4942|60#7587|155#1000|156#5100|165#1420|171#900	2	0.0	0#0#0#0#0#0	30701#30716#30735	30726#30745#60354#60234#60253#60244#60314#60394#810652	0
10011281	10007	1	1	0	584	6133935	495199	5442	0	4206	51#1500|52#7820|53#11787|54#1287|55#3500|56#17700|58#562|60#7588|155#1000|156#5100|171#900	1	0.0	0#0#0#0#0#0	20601#20616	20626#20635#20645#60354#60304#60243#60294#60374#60404#810252	0
10011282	10002	1	3	0	584	5118547	696565	3999	0	4557	51#5400|52#1500|53#11787|54#900|55#8400|56#25500|60#3100|155#2420|156#1200|171#900	1	0.0	0#0#0#0#0#0	20101#20116#20135	20126#20145#60414#60094#60333#60164#60054#60024#810352	0
10011283	10001	1	4	0	584	7381680	563941	4615	0	4077	51#1500|52#5400|53#11400|54#900|55#3500|56#17700|58#4244|60#7588|155#1000|156#5100|165#1420|171#900	1	0.0	0#0#0#0#0#0	22301#22316#22335	22326#22345#60354#60234#60253#60244#60314#60394#90405#810652	0
10011284	10009	1	2	0	584	5073086	684043	3934	0	4160	51#6400|52#1500|53#13207|54#900|55#8988|56#26579|60#3100|155#1000|156#1200|171#900	1	0.0	0#0#0#0#0#0	20801#20816#20835	20826#20845#60424#60154#60333#60184#60044#60034#810152	0
10011285	10004	1	4	0	584	5690795	568202	4547	0	4114	51#1500|52#5400|53#11787|54#1287|55#3500|56#17700|58#2982|60#7588|155#1000|156#5100|165#1420|171#900	1	0.0	0#0#0#0#0#0	20301#20316#20335	20326#20345#60354#60234#60253#60244#60314#60394#810652	0
10011291	10007	1	1	0	584	6133935	495199	5442	0	4206	51#1500|52#7820|53#11787|54#1287|55#3500|56#17700|58#562|60#7588|155#1000|156#5100|171#900	1	0.0	0#0#0#0#0#0	20601#20616	20626#20635#20645#60354#60304#60243#60294#60374#60404#810252	0
10011292	10006	1	2	0	584	6085537	737723	3938	0	4165	51#6400|52#1500|53#13207|54#900|55#7400|56#25500|60#3100|155#1000|156#1200|171#900	1	0.0	0#0#0#0#0#0	20501#20516#20535	20526#20545#60424#60154#60333#60184#60044#60034#810152	0
10011293	10001	1	4	0	584	6151400	563941	4615	0	4077	51#1500|52#5400|53#11400|54#900|55#3500|56#17700|58#4244|60#7588|155#1000|156#5100|165#1420|171#900	1	0.0	0#0#0#0#0#0	22301#22316#22335	22326#22345#60354#60234#60253#60244#60314#60394#90405#810652	0
10011294	10008	1	3	0	584	5120909	689850	4007	0	4134	51#5400|52#1500|53#13207|54#900|55#9988|56#26579|60#3100|155#1000|156#1200|171#900	1	0.0	0#0#0#0#0#0	20701#20713#20733	20723#60414#60094#60333#60164#60054#60024#810152	0
10011295	10004	1	4	0	584	5690795	568202	4547	0	4114	51#1500|52#5400|53#11787|54#1287|55#3500|56#17700|58#2982|60#7588|155#1000|156#5100|165#1420|171#900	1	0.0	0#0#0#0#0#0	20301#20316#20335	20326#20345#60354#60234#60253#60244#60314#60394#810652	0
10011301	10007	1	1	0	585	7373753	496119	5452	0	4211	51#1500|52#7820|53#11788|54#1288|55#3500|56#17700|58#563|60#7589|155#1000|156#5100|171#900	1	0.0	0#0#0#0#0#0	20601#20616	20626#20635#20645#60354#60304#60243#60294#60374#60404#810252	0
10011302	10022	2	2	0	585	5031354	697618	3864	0	4589	51#6400|52#1500|53#11788|54#900|55#7400|56#25500|60#3100|155#2420|156#1200|171#900	2	0.0	0#0#0#0#0#0	30401#30416#30435	30426#30445#60424#60154#60333#60184#60044#60034#810352	0
10011303	10065	4	2	0	585	5273662	690622	4221	0	4742	51#6400|52#1500|53#11788|54#900|55#7400|56#25500|60#3100|155#2420|156#1200|171#900	4	0.0	0#0#0#0#0#0	40701#40716#40735	40726#40745#60424#60154#60333#60184#60044#60034#90205#810352	0
10011304	10073	5	4	0	585	6001679	603848	4380	0	4657	51#1500|52#5400|53#11788|54#900|55#3500|56#17700|58#1000|60#7000|155#2420|156#5100|171#900	5	0.0	0#0#0#0#0#0	51401#51416#51435	51426#51445#60354#60234#60253#60244#60314#60394#90205#810352	0
10011305	10041	3	4	0	585	5993290	546968	4503	0	4031	51#1500|52#5400|53#11400|54#900|55#3500|56#17700|58#4946|60#7589|155#1000|156#5100|165#1420|171#900	3	0.0	0#0#0#0#0#0	10501#10516#10535	10526#10545#60354#60234#60253#60244#60314#60394#810652	0
10011311	10043	3	1	0	585	7928444	490500	5075	0	4151	51#1500|52#6400|53#11788|54#1288|55#3500|56#17700|57#1420|58#563|60#7589|155#1000|156#5100|171#900	3	0.0	0#0#0#0#0#0	10701#10716#10735	10726#10745#60354#60304#60243#60294#60374#60404#810552	0
10011312	10023	2	2	0	585	5031904	644816	3863	0	4595	51#6400|52#1500|53#11788|54#900|55#8989|56#26580|60#3100|155#2420|156#1200|171#900	2	0.0	0#0#0#0#0#0	30501#30513#30533	30523#30543#60424#60154#60333#60184#60044#60034#810352	0
10011313	10002	1	3	0	585	5127725	697874	4005	0	4562	51#5400|52#1500|53#11788|54#900|55#8400|56#25500|60#3100|155#2420|156#1200|171#900	1	0.0	0#0#0#0#0#0	20101#20116#20135	20126#20145#60414#60094#60333#60164#60054#60024#810352	0
10011314	10065	4	2	0	585	5273662	690622	4221	0	4742	51#6400|52#1500|53#11788|54#900|55#7400|56#25500|60#3100|155#2420|156#1200|171#900	4	0.0	0#0#0#0#0#0	40701#40716#40735	40726#40745#60424#60154#60333#60184#60044#60034#90205#810352	0
10011315	10075	5	4	0	585	6001587	603848	4380	0	4648	51#1500|52#5400|53#11788|54#900|55#3500|56#17700|58#1000|60#7000|155#2420|156#5100|171#900	5	0.0	0#0#0#0#0#0	50201#50216#50235	50226#50245#60354#60234#60253#60244#60314#60394#90205#810352	0
10011321	10081	5	1	0	586	6405377	509475	5620	0	4403	51#1500|52#7820|53#11789|54#1289|55#3500|56#17700|58#564|60#7590|155#1000|156#5100|171#900	5	0.0	0#0#0#0#0#0	50601#50616#50635	50626#50645#60354#60304#60243#60294#60374#60404#90105#810252	0
10011322	10080	5	3	0	586	6405666	752907	4310	0	4325	51#5400|52#1500|53#13209|54#900|55#8400|56#25500|60#3100|155#1000|156#1200|171#900	5	0.0	0#0#0#0#0#0	50501#50516#50535	50526#50545#60414#60094#60333#60164#60054#60024#90205#810152	0
10011323	10074	5	3	0	586	5310856	717338	4305	0	4339	51#5400|52#1500|53#13209|54#900|55#9490|56#26582|60#3100|155#1000|156#1200|171#900	5	0.0	0#0#0#0#0#0	50101#50116#50135	50126#50145#60414#60094#60333#60164#60054#60024#90305#810152	0
10011324	10076	5	3	0	586	5339114	713442	4311	0	4322	51#5400|52#1500|53#13209|54#900|55#9490|56#26582|60#3100|155#1000|156#1200|171#900	5	0.0	0#0#0#0#0#0	50301#50316#50335	50326#50345#60414#60094#60333#60164#60054#60024#90305#810152	0
10011325	10075	5	4	0	586	6014082	605221	4387	0	4653	51#1500|52#5400|53#11789|54#900|55#3500|56#17700|58#1000|60#7000|155#2420|156#5100|171#900	5	0.0	0#0#0#0#0#0	50201#50216#50235	50226#50245#60354#60234#60253#60244#60314#60394#90205#810352	0
10011331	10007	1	1	0	586	6157870	497221	5460	0	4216	51#1500|52#7820|53#11789|54#1289|55#3500|56#17700|58#564|60#7590|155#1000|156#5100|171#900	1	0.0	0#0#0#0#0#0	20601#20616	20626#20635#20645#60354#60304#60243#60294#60374#60404#810252	0
10011332	10044	3	2	0	586	5140226	685219	4695	0	4115	51#6400|52#2920|53#11789|54#900|55#7400|56#25500|60#3100|155#1000|156#1200|171#900	3	0.0	0#0#0#0#0#0	10801#10816#10835	10826#10845#60424#60154#60333#60184#60044#60034#810252	0
10011333	10065	4	2	0	586	6342171	692126	4227	0	4747	51#6400|52#1500|53#11789|54#900|55#7400|56#25500|60#3100|155#2420|156#1200|171#900	4	0.0	0#0#0#0#0#0	40701#40716#40735	40726#40745#60424#60154#60333#60184#60044#60034#90205#810352	0
10011334	10076	5	3	0	586	5339114	713442	4311	0	4322	51#5400|52#1500|53#13209|54#900|55#9490|56#26582|60#3100|155#1000|156#1200|171#900	5	0.0	0#0#0#0#0#0	50301#50316#50335	50326#50345#60414#60094#60333#60164#60054#60024#90305#810152	0
