Id	Difficulty	Name	NextLevel	LevelLimit	MonsterGroup	Reward	RandomRewardMin	RandomReward	RecommendFightAbility	RankTime	InvasionBoss	InvasionBossReward	InvasionBossTime	InvasionBossHolding	SortId	BattleEvent
6193	3	969	6203	193	51969	205968	10069	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	969	null
6203	3	970	6213	193	51970	205969	10070	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	970	null
6213	3	971	6223	195	51971	205970	10071	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	971	null
6223	3	972	6233	195	51972	205971	10072	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	972	null
6233	3	973	6243	195	51973	205972	10073	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	973	null
6243	3	974	6253	195	51974	205973	10074	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	974	null
6253	3	975	6263	195	51975	205974	10075	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	975	null
6263	3	976	6273	195	51976	205975	10076	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	976	null
6273	3	977	6283	195	51977	205976	10077	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	977	null
6283	3	978	6293	195	51978	205977	10078	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	978	null
6293	3	979	6303	195	51979	205978	10079	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	979	null
6303	3	980	6313	195	51980	205979	10080	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	980	null
6313	3	981	6323	197	51981	205980	10081	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	981	null
6323	3	982	6333	197	51982	205981	10082	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	982	null
6333	3	983	6343	197	51983	205982	10083	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	983	null
6343	3	984	6353	197	51984	205983	10084	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	984	null
6353	3	985	6363	197	51985	205984	10085	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	985	null
6363	3	986	6373	197	51986	205985	10086	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	986	null
6373	3	987	6383	197	51987	205986	10087	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	987	null
6383	3	988	6393	197	51988	205987	10088	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	988	null
6393	3	989	6403	197	51989	205988	10089	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	989	null
6403	3	990	7013	197	51990	205989	10090	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	990	null
7013	3	991	7023	199	51991	205990	10091	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	991	null
7023	3	992	7033	199	51992	205991	10092	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	992	null
7033	3	993	7043	199	51993	205992	10093	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	993	null
7043	3	994	7053	199	51994	205993	10094	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	994	null
7053	3	995	7063	199	51995	205994	10095	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	995	null
7063	3	996	7073	199	51996	205995	10096	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	996	null
7073	3	997	7083	199	51997	205996	10097	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	997	null
7083	3	998	7093	199	51998	205997	10098	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	998	null
7093	3	999	7103	199	51999	205998	10099	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	999	null
7103	3	1000	7113	199	52000	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1000	null
7113	3	1001	7123	201	52001	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1001	null
7123	3	1002	7133	211	52002	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1002	null
7133	3	1003	7143	211	52003	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1003	null
7143	3	1004	7153	211	52004	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1004	null
7153	3	1005	7163	211	52005	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1005	null
7163	3	1006	7173	211	52006	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1006	null
7173	3	1007	7183	211	52007	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1007	null
7183	3	1008	7193	211	52008	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1008	null
7193	3	1009	7203	211	52009	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1009	null
7203	3	1010	7213	211	52010	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1010	null
7213	3	1011	7223	211	52011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1011	null
7223	3	1012	7233	211	52012	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1012	null
7233	3	1013	7243	211	52013	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1013	null
7243	3	1014	7253	211	52014	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1014	null
7253	3	1015	7263	211	52015	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1015	null
7263	3	1016	7273	211	52016	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1016	null
7273	3	1017	7283	211	52017	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1017	null
7283	3	1018	7293	211	52018	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1018	null
7293	3	1019	7303	211	52019	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1019	null
7303	3	1020	7313	211	52020	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1020	null
7313	3	1021	7323	211	52021	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1021	null
7323	3	1022	7333	211	52022	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1022	null
7333	3	1023	7343	211	52023	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1023	null
7343	3	1024	7353	211	52024	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1024	null
7353	3	1025	7363	211	52025	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1025	null
7363	3	1026	7373	211	52026	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1026	null
7373	3	1027	7383	211	52027	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1027	null
7383	3	1028	7393	211	52028	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1028	null
7393	3	1029	7403	211	52029	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1029	null
7403	3	1030	8013	211	52030	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1030	null
8013	3	1031	8023	211	52031	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1031	null
8023	3	1032	8033	211	52032	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1032	null
8033	3	1033	8043	211	52033	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1033	null
8043	3	1034	8053	211	52034	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1034	null
8053	3	1035	8063	211	52035	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1035	null
8063	3	1036	8073	211	52036	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1036	null
8073	3	1037	8083	211	52037	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1037	null
8083	3	1038	8093	211	52038	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1038	null
