Id	Formation	Contents	Rewardgroup
1001130	5	10011301#10011302#10011303#10011304#10011305	null
1001131	5	10011311#10011312#10011313#10011314#10011315	null
1001132	5	10011321#10011322#10011323#10011324#10011325	null
1001133	1	10011331#10011332#10011333#10011334#10011335	null
1001134	5	10011341#10011342#10011343#10011344#10011345	null
1001135	2	10011351#10011352#10011353#10011354#10011355	null
1001136	5	10011361#10011362#10011363#10011364#10011365	null
1001137	4	10011371#10011372#10011373#10011374#10011375	null
1001138	1	10011381#10011382#10011383#10011384#10011385	null
1001139	2	10011391#10011392#10011393#10011394#10011395	null
1001140	5	10011401#10011402#10011403#10011404#10011405	null
1001141	5	10011411#10011412#10011413#10011414#10011415	null
1001142	2	10011421#10011422#10011423#10011424#10011425	null
1001143	1	10011431#10011432#10011433#10011434#10011435	null
1001144	1	10011441#10011442#10011443#10011444#10011445	null
1001145	4	10011451#10011452#10011453#10011454#10011455	null
1001146	2	10011461#10011462#10011463#10011464#10011465	null
1001147	1	10011471#10011472#10011473#10011474#10011475	null
1001148	5	10011481#10011482#10011483#10011484#10011485	null
1001149	5	10011491#10011492#10011493#10011494#10011495	null
1001150	4	10011501#10011502#10011503#10011504#10011505	null
1001151	1	10011511#10011512#10011513#10011514#10011515	null
1001152	1	10011521#10011522#10011523#10011524#10011525	null
1001153	5	10011531#10011532#10011533#10011534#10011535	null
1001154	5	10011541#10011542#10011543#10011544#10011545	null
1001155	1	10011551#10011552#10011553#10011554#10011555	null
1001156	1	10011561#10011562#10011563#10011564#10011565	null
1001157	5	10011571#10011572#10011573#10011574#10011575	null
1001158	2	10011581#10011582#10011583#10011584#10011585	null
1001159	5	10011591#10011592#10011593#10011594#10011595	null
1001160	5	10011601#10011602#10011603#10011604#10011605	null
1001161	1	10011611#10011612#10011613#10011614#10011615	null
1001162	1	10011621#10011622#10011623#10011624#10011625	null
1001163	5	10011631#10011632#10011633#10011634#10011635	null
1001164	2	10011641#10011642#10011643#10011644#10011645	null
1001165	1	10011651#10011652#10011653#10011654#10011655	null
1001166	5	10011661#10011662#10011663#10011664#10011665	null
1001167	5	10011671#10011672#10011673#10011674#10011675	null
1001168	1	10011681#10011682#10011683#10011684#10011685	null
1001169	1	10011691#10011692#10011693#10011694#10011695	null
1001170	5	10011701#10011702#10011703#10011704#10011705	null
1001171	1	10011711#10011712#10011713#10011714#10011715	null
1001172	1	10011721#10011722#10011723#10011724#10011725	null
1001173	4	10011731#10011732#10011733#10011734#10011735	null
1001174	5	10011741#10011742#10011743#10011744#10011745	null
1001175	4	10011751#10011752#10011753#10011754#10011755	null
1001176	1	10011761#10011762#10011763#10011764#10011765	null
1001177	1	10011771#10011772#10011773#10011774#10011775	null
1001178	2	10011781#10011782#10011783#10011784#10011785	null
1001179	1	10011791#10011792#10011793#10011794#10011795	null
1001180	1	10011801#10011802#10011803#10011804#10011805	null
1001181	1	10011811#10011812#10011813#10011814#10011815	null
1001182	5	10011821#10011822#10011823#10011824#10011825	null
1001183	5	10011831#10011832#10011833#10011834#10011835	null
1001184	1	10011841#10011842#10011843#10011844#10011845	null
1001185	5	10011851#10011852#10011853#10011854#10011855	null
1001186	2	10011861#10011862#10011863#10011864#10011865	null
1001187	5	10011871#10011872#10011873#10011874#10011875	null
1001188	2	10011881#10011882#10011883#10011884#10011885	null
1001189	2	10011891#10011892#10011893#10011894#10011895	null
1001190	5	10011901#10011902#10011903#10011904#10011905	null
1001191	5	10011911#10011912#10011913#10011914#10011915	null
1001192	1	10011921#10011922#10011923#10011924#10011925	null
1001193	5	10011931#10011932#10011933#10011934#10011935	null
1001194	1	10011941#10011942#10011943#10011944#10011945	null
1001195	2	10011951#10011952#10011953#10011954#10011955	null
1001196	2	10011961#10011962#10011963#10011964#10011965	null
1001197	5	10011971#10011972#10011973#10011974#10011975	null
1001198	1	10011981#10011982#10011983#10011984#10011985	null
1001199	1	10011991#10011992#10011993#10011994#10011995	null
1001200	5	10012001#10012002#10012003#10012004#10012005	null
1001201	2	10012011#10012012#10012013#10012014#10012015	null
1001202	5	10012021#10012022#10012023#10012024#10012025	null
1001203	1	10012031#10012032#10012033#10012034#10012035	null
1001204	4	10012041#10012042#10012043#10012044#10012045	null
1001205	5	10012051#10012052#10012053#10012054#10012055	null
1001206	1	10012061#10012062#10012063#10012064#10012065	null
1001207	2	10012071#10012072#10012073#10012074#10012075	null
1001208	4	10012081#10012082#10012083#10012084#10012085	null
1001209	1	10012091#10012092#10012093#10012094#10012095	null
1001210	2	10012101#10012102#10012103#10012104#10012105	null
1001211	5	10012111#10012112#10012113#10012114#10012115	null
1001212	1	10012121#10012122#10012123#10012124#10012125	null
1001213	2	10012131#10012132#10012133#10012134#10012135	null
1001214	5	10012141#10012142#10012143#10012144#10012145	null
1001215	2	10012151#10012152#10012153#10012154#10012155	null
1001216	2	10012161#10012162#10012163#10012164#10012165	null
1001217	4	10012171#10012172#10012173#10012174#10012175	null
1001218	4	10012181#10012182#10012183#10012184#10012185	null
1001219	5	10012191#10012192#10012193#10012194#10012195	null
1001220	1	10012201#10012202#10012203#10012204#10012205	null
1001221	2	10012211#10012212#10012213#10012214#10012215	null
1001222	4	10012221#10012222#10012223#10012224#10012225	null
1001223	5	10012231#10012232#10012233#10012234#10012235	null
1001224	1	10012241#10012242#10012243#10012244#10012245	null
1001225	2	10012251#10012252#10012253#10012254#10012255	null
1001226	4	10012261#10012262#10012263#10012264#10012265	null
1001227	5	10012271#10012272#10012273#10012274#10012275	null
1001228	1	10012281#10012282#10012283#10012284#10012285	null
1001229	5	10012291#10012292#10012293#10012294#10012295	null
1001230	2	10012301#10012302#10012303#10012304#10012305	null
1001231	4	10012311#10012312#10012313#10012314#10012315	null
1001232	1	10012321#10012322#10012323#10012324#10012325	null
1001233	5	10012331#10012332#10012333#10012334#10012335	null
1001234	2	10012341#10012342#10012343#10012344#10012345	null
1001235	5	10012351#10012352#10012353#10012354#10012355	null
1001236	4	10012361#10012362#10012363#10012364#10012365	null
1001237	5	10012371#10012372#10012373#10012374#10012375	null
1001238	5	10012381#10012382#10012383#10012384#10012385	null
1001239	2	10012391#10012392#10012393#10012394#10012395	null
1001240	1	10012401#10012402#10012403#10012404#10012405	null
1001241	2	10012411#10012412#10012413#10012414#10012415	null
1001242	1	10012421#10012422#10012423#10012424#10012425	null
1001243	5	10012431#10012432#10012433#10012434#10012435	null
1001244	5	10012441#10012442#10012443#10012444#10012445	null
1001245	1	10012451#10012452#10012453#10012454#10012455	null
1001246	1	10012461#10012462#10012463#10012464#10012465	null
1001247	4	10012471#10012472#10012473#10012474#10012475	null
1001248	2	10012481#10012482#10012483#10012484#10012485	null
1001249	1	10012491#10012492#10012493#10012494#10012495	null
1001250	2	10012501#10012502#10012503#10012504#10012505	null
1001251	5	10012511#10012512#10012513#10012514#10012515	null
1001252	5	10012521#10012522#10012523#10012524#10012525	null
1001253	5	10012531#10012532#10012533#10012534#10012535	null
1001254	1	10012541#10012542#10012543#10012544#10012545	null
1001255	4	10012551#10012552#10012553#10012554#10012555	null
1001256	2	10012561#10012562#10012563#10012564#10012565	null
1001257	4	10012571#10012572#10012573#10012574#10012575	null
1001258	4	10012581#10012582#10012583#10012584#10012585	null
1001259	1	10012591#10012592#10012593#10012594#10012595	null
1001260	5	10012601#10012602#10012603#10012604#10012605	null
1001261	4	10012611#10012612#10012613#10012614#10012615	null
1001262	1	10012621#10012622#10012623#10012624#10012625	null
1001263	5	10012631#10012632#10012633#10012634#10012635	null
1001264	1	10012641#10012642#10012643#10012644#10012645	null
1001265	2	10012651#10012652#10012653#10012654#10012655	null
1001266	1	10012661#10012662#10012663#10012664#10012665	null
1001267	5	10012671#10012672#10012673#10012674#10012675	null
1001268	2	10012681#10012682#10012683#10012684#10012685	null
1001269	5	10012691#10012692#10012693#10012694#10012695	null
1001270	2	10012701#10012702#10012703#10012704#10012705	null
1001271	1	10012711#10012712#10012713#10012714#10012715	null
1001272	4	10012721#10012722#10012723#10012724#10012725	null
1001273	5	10012731#10012732#10012733#10012734#10012735	null
1001274	5	10012741#10012742#10012743#10012744#10012745	null
1001275	4	10012751#10012752#10012753#10012754#10012755	null
1001276	1	10012761#10012762#10012763#10012764#10012765	null
1001277	2	10012771#10012772#10012773#10012774#10012775	null
1001278	5	10012781#10012782#10012783#10012784#10012785	null
1001279	1	10012791#10012792#10012793#10012794#10012795	null
1001280	2	10012801#10012802#10012803#10012804#10012805	null
1001281	1	10012811#10012812#10012813#10012814#10012815	null
1001282	5	10012821#10012822#10012823#10012824#10012825	null
1001283	4	10012831#10012832#10012833#10012834#10012835	null
1001284	4	10012841#10012842#10012843#10012844#10012845	null
1001285	4	10012851#10012852#10012853#10012854#10012855	null
1001286	5	10012861#10012862#10012863#10012864#10012865	null
1001287	1	10012871#10012872#10012873#10012874#10012875	null
1001288	1	10012881#10012882#10012883#10012884#10012885	null
1001289	1	10012891#10012892#10012893#10012894#10012895	null
1001290	5	10012901#10012902#10012903#10012904#10012905	null
1001291	5	10012911#10012912#10012913#10012914#10012915	null
1001292	1	10012921#10012922#10012923#10012924#10012925	null
1001293	1	10012931#10012932#10012933#10012934#10012935	null
1001294	4	10012941#10012942#10012943#10012944#10012945	null
1001295	2	10012951#10012952#10012953#10012954#10012955	null
1001296	1	10012961#10012962#10012963#10012964#10012965	null
1001297	5	10012971#10012972#10012973#10012974#10012975	null
1001298	4	10012981#10012982#10012983#10012984#10012985	null
1001299	2	10012991#10012992#10012993#10012994#10012995	null
1001300	5	10013001#10013002#10013003#10013004#10013005	null
2000001	1	20000011#20000012#20000013#20000014#20000015	null
2000002	1	20000021#20000022#20000023#20000024#20000025	null
2000003	1	20000031#20000032#20000033#20000034#20000035	null
2000004	1	20000041#20000042#20000043#20000044#20000045	null
2000005	1	20000051#20000052#20000053#20000054#20000055	null
2000006	1	20000061#20000062#20000063#20000064#20000065	null
2000007	1	20000071#20000072#20000073#20000074#20000075	null
2000008	1	20000081#20000082#20000083#20000084#20000085	null
2000009	1	20000091#20000092#20000093#20000094#20000095	null
2000010	1	20000101#20000102#20000103#20000104#20000105	null
2000011	1	20000111#20000112#20000113#20000114#20000115	null
2000012	1	20000121#20000122#20000123#20000124#20000125	null
2000013	1	20000131#20000132#20000133#20000134#20000135	null
2000014	1	20000141#20000142#20000143#20000144#20000145	null
2000015	1	20000151#20000152#20000153#20000154#20000155	null
2000016	1	20000161#20000162#20000163#20000164#20000165	null
2000017	1	20000171#20000172#20000173#20000174#20000175	null
2000018	1	20000181#20000182#20000183#20000184#20000185	null
2000019	1	20000191#20000192#20000193#20000194#20000195	null
2000020	1	20000201#20000202#20000203#20000204#20000205	null
2000021	1	20000211#20000212#20000213#20000214#20000215	null
2000022	1	20000221#20000222#20000223#20000224#20000225	null
2000023	1	20000231#20000232#20000233#20000234#20000235	null
2000024	1	20000241#20000242#20000243#20000244#20000245	null
2000025	1	20000251#20000252#20000253#20000254#20000255	null
2000026	1	20000261#20000262#20000263#20000264#20000265	null
2000027	1	20000271#20000272#20000273#20000274#20000275	null
2000028	1	20000281#20000282#20000283#20000284#20000285	null
2000029	1	20000291#20000292#20000293#20000294#20000295	null
2000030	1	20000301#20000302#20000303#20000304#20000305	null
2000031	1	20000311#20000312#20000313#20000314#20000315	null
2000032	4	20000321#20000322#20000323#20000324#20000325	null
2000033	5	20000331#20000332#20000333#20000334#20000335	null
2000034	4	20000341#20000342#20000343#20000344#20000345	null
2000035	1	20000351#20000352#20000353#20000354#20000355	null
2000036	1	20000361#20000362#20000363#20000364#20000365	null
2000037	2	20000371#20000372#20000373#20000374#20000375	null
2000038	1	20000381#20000382#20000383#20000384#20000385	null
2000039	2	20000391#20000392#20000393#20000394#20000395	null
2000040	5	20000401#20000402#20000403#20000404#20000405	null
2000041	1	20000411#20000412#20000413#20000414#20000415	null
2000042	4	20000421#20000422#20000423#20000424#20000425	null
2000043	5	20000431#20000432#20000433#20000434#20000435	null
2000044	4	20000441#20000442#20000443#20000444#20000445	null
2000045	1	20000451#20000452#20000453#20000454#20000455	null
2000046	1	20000461#20000462#20000463#20000464#20000465	null
2000047	2	20000471#20000472#20000473#20000474#20000475	null
2000048	1	20000481#20000482#20000483#20000484#20000485	null
2000049	2	20000491#20000492#20000493#20000494#20000495	null
2000050	5	20000501#20000502#20000503#20000504#20000505	null
2000051	5	20000511#20000512#20000513#20000514#20000515	null
2000052	1	20000521#20000522#20000523#20000524#20000525	null
2000053	1	20000531#20000532#20000533#20000534#20000535	null
2000054	1	20000541#20000542#20000543#20000544#20000545	null
2000055	2	20000551#20000552#20000553#20000554#20000555	null
2000056	1	20000561#20000562#20000563#20000564#20000565	null
2000057	4	20000571#20000572#20000573#20000574#20000575	null
2000058	1	20000581#20000582#20000583#20000584#20000585	null
2000059	2	20000591#20000592#20000593#20000594#20000595	null
2000060	5	20000601#20000602#20000603#20000604#20000605	null
2000061	1	20000611#20000612#20000613#20000614#20000615	null
2000062	1	20000621#20000622#20000623#20000624#20000625	null
2000063	1	20000631#20000632#20000633#20000634#20000635	null
2000064	4	20000641#20000642#20000643#20000644#20000645	null
2000065	5	20000651#20000652#20000653#20000654#20000655	null
2000066	5	20000661#20000662#20000663#20000664#20000665	null
2000067	1	20000671#20000672#20000673#20000674#20000675	null
2000068	1	20000681#20000682#20000683#20000684#20000685	null
