Id	ActivityId	ChapterID	Order	OpenRules	PasseRules	MaxStar	StarCondServer	Cost	RepeatTimes	RepeatReset	RepeatType	MonsterGroup	BattleTime	LineRules	BuffTarget	BuffId	FirstReward	RepeatReward	RandomDrop	RandomDropShow
2004208	80004	20042	8	1#2004207	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400148	20	null	null	0	60446#1|14#28600|3#15950	14#28600|3#15950	null	null
2004209	80004	20042	9	1#2004208	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400149	20	null	null	0	60446#1|14#28700|3#16000	14#28700|3#16000	null	null
2004210	80004	20042	10	1#2004209	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400150	20	null	null	0	60446#1|14#28800|3#16050	14#28800|3#16050	null	null
2004211	80004	20042	11	1#2004210	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400151	20	null	null	0	60446#1|14#28900|3#16100	14#28900|3#16100	null	null
2004212	80004	20042	12	1#2004211	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400152	20	null	null	0	60446#1|14#29000|3#16150	14#29000|3#16150	null	null
2004213	80004	20042	13	1#2004212	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400153	20	null	null	0	60446#1|14#29100|3#16200	14#29100|3#16200	null	null
2004214	80004	20042	14	1#2004213	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400154	20	null	null	0	60446#1|14#29200|3#16250	14#29200|3#16250	null	null
2004215	80004	20042	15	1#2004214	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400155	20	null	null	0	60446#1|14#29300|3#16300	14#29300|3#16300	null	null
2004216	80004	20042	16	1#2004215	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400156	20	null	null	0	60446#1|14#29400|3#16350	14#29400|3#16350	null	null
2004217	80004	20042	17	1#2004216	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400157	20	null	null	0	60446#1|14#29500|3#16400	14#29500|3#16400	null	null
2004218	80004	20042	18	1#2004217	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400158	20	null	null	0	60446#1|14#29600|3#16450	14#29600|3#16450	null	null
2004219	80004	20042	19	1#2004218	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400159	20	null	null	0	60446#1|14#29700|3#16500	14#29700|3#16500	null	null
2004220	80004	20042	20	1#2004219	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400160	20	null	null	0	60446#1|14#29800|3#16550	14#29800|3#16550	null	null
2004221	80004	20042	21	1#2004220	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400161	20	null	null	0	60446#1|14#29900|3#16600	14#29900|3#16600	null	null
2004222	80004	20042	22	1#2004221	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400162	20	null	null	0	60446#1|14#30000|3#16650	14#30000|3#16650	null	null
2004223	80004	20042	23	1#2004222	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400163	20	null	null	0	60446#1|14#30100|3#16700	14#30100|3#16700	null	null
2004224	80004	20042	24	1#2004223	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400164	20	null	null	0	60446#1|14#30200|3#16750	14#30200|3#16750	null	null
2004225	80004	20042	25	1#2004224	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400165	20	null	null	0	60446#1|14#30300|3#16800	14#30300|3#16800	null	null
2004226	80004	20042	26	1#2004225	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400166	20	null	null	0	60446#1|14#30400|3#16850	14#30400|3#16850	null	null
2004227	80004	20042	27	1#2004226	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400167	20	null	null	0	60446#1|14#30500|3#16900	14#30500|3#16900	null	null
2004228	80004	20042	28	1#2004227	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400168	20	null	null	0	60446#1|14#30600|3#16950	14#30600|3#16950	null	null
2004229	80004	20042	29	1#2004228	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400169	20	null	null	0	60446#1|14#30700|3#17000	14#30700|3#17000	null	null
2004230	80004	20042	30	1#2004229	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400170	20	null	null	0	60446#1|19#3|14#30800|3#17050	14#30800|3#17050	null	null
2004301	80004	20043	1	1#2004230	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400171	20	null	null	0	60446#1|14#30900|3#17100	14#30900|3#17100	null	null
2004302	80004	20043	2	1#2004301	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400172	20	null	null	0	60446#1|14#31000|3#17150	14#31000|3#17150	null	null
2004303	80004	20043	3	1#2004302	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400173	20	null	null	0	60446#1|14#31100|3#17200	14#31100|3#17200	null	null
2004304	80004	20043	4	1#2004303	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400174	20	null	null	0	60446#1|14#31200|3#17250	14#31200|3#17250	null	null
2004305	80004	20043	5	1#2004304	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400175	20	null	null	0	60446#1|14#31300|3#17300	14#31300|3#17300	null	null
2004306	80004	20043	6	1#2004305	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400176	20	null	null	0	60446#1|14#31400|3#17350	14#31400|3#17350	null	null
2004307	80004	20043	7	1#2004306	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400177	20	null	null	0	60446#1|14#31500|3#17400	14#31500|3#17400	null	null
2004308	80004	20043	8	1#2004307	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400178	20	null	null	0	60446#1|14#31600|3#17450	14#31600|3#17450	null	null
2004309	80004	20043	9	1#2004308	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400179	20	null	null	0	60446#1|14#31700|3#17500	14#31700|3#17500	null	null
2004310	80004	20043	10	1#2004309	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400180	20	null	null	0	60446#1|14#31800|3#17550	14#31800|3#17550	null	null
2004311	80004	20043	11	1#2004310	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400181	20	null	null	0	60446#1|14#31900|3#17600	14#31900|3#17600	null	null
2004312	80004	20043	12	1#2004311	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400182	20	null	null	0	60446#1|14#32000|3#17650	14#32000|3#17650	null	null
2004313	80004	20043	13	1#2004312	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400183	20	null	null	0	60446#1|14#32100|3#17700	14#32100|3#17700	null	null
2004314	80004	20043	14	1#2004313	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400184	20	null	null	0	60446#1|14#32200|3#17750	14#32200|3#17750	null	null
2004315	80004	20043	15	1#2004314	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400185	20	null	null	0	60446#1|14#32300|3#17800	14#32300|3#17800	null	null
2004316	80004	20043	16	1#2004315	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400186	20	null	null	0	60446#1|14#32400|3#17850	14#32400|3#17850	null	null
2004317	80004	20043	17	1#2004316	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400187	20	null	null	0	60446#1|14#32500|3#17900	14#32500|3#17900	null	null
2004318	80004	20043	18	1#2004317	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400188	20	null	null	0	60446#1|14#32600|3#17950	14#32600|3#17950	null	null
2004319	80004	20043	19	1#2004318	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400189	20	null	null	0	60446#1|14#32700|3#18000	14#32700|3#18000	null	null
2004320	80004	20043	20	1#2004319	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400190	20	null	null	0	60446#1|14#32800|3#18050	14#32800|3#18050	null	null
2004321	80004	20043	21	1#2004320	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400191	20	null	null	0	60446#1|14#32900|3#18100	14#32900|3#18100	null	null
2004322	80004	20043	22	1#2004321	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400192	20	null	null	0	60446#1|14#33000|3#18150	14#33000|3#18150	null	null
2004323	80004	20043	23	1#2004322	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400193	20	null	null	0	60446#1|14#33100|3#18200	14#33100|3#18200	null	null
2004324	80004	20043	24	1#2004323	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400194	20	null	null	0	60446#1|14#33200|3#18250	14#33200|3#18250	null	null
2004325	80004	20043	25	1#2004324	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400195	20	null	null	0	60446#1|14#33300|3#18300	14#33300|3#18300	null	null
2004326	80004	20043	26	1#2004325	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400196	20	null	null	0	60446#1|14#33400|3#18350	14#33400|3#18350	null	null
2004327	80004	20043	27	1#2004326	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400197	20	null	null	0	60446#1|14#33500|3#18400	14#33500|3#18400	null	null
2004328	80004	20043	28	1#2004327	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400198	20	null	null	0	60446#1|14#33600|3#18450	14#33600|3#18450	null	null
2004329	80004	20043	29	1#2004328	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400199	20	null	null	0	60446#1|14#33700|3#18500	14#33700|3#18500	null	null
2004330	80004	20043	30	1#2004329	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400200	20	null	null	0	60446#1|19#3|14#33800|3#18550	14#33800|3#18550	null	null
2004401	80004	20044	1	1#2004330	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400201	20	null	null	0	60446#1|14#33900|3#18600	14#33900|3#18600	null	null
2004402	80004	20044	2	1#2004401	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400202	20	null	null	0	60446#1|14#34000|3#18650	14#34000|3#18650	null	null
2004403	80004	20044	3	1#2004402	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400203	20	null	null	0	60446#1|14#34100|3#18700	14#34100|3#18700	null	null
2004404	80004	20044	4	1#2004403	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400204	20	null	null	0	60446#1|14#34200|3#18750	14#34200|3#18750	null	null
2004405	80004	20044	5	1#2004404	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400205	20	null	null	0	60446#1|14#34300|3#18800	14#34300|3#18800	null	null
2004406	80004	20044	6	1#2004405	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400206	20	null	null	0	60446#1|14#34400|3#18850	14#34400|3#18850	null	null
2004407	80004	20044	7	1#2004406	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400207	20	null	null	0	60446#1|14#34500|3#18900	14#34500|3#18900	null	null
2004408	80004	20044	8	1#2004407	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400208	20	null	null	0	60446#1|14#34600|3#18950	14#34600|3#18950	null	null
2004409	80004	20044	9	1#2004408	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400209	20	null	null	0	60446#1|14#34700|3#19000	14#34700|3#19000	null	null
2004410	80004	20044	10	1#2004409	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400210	20	null	null	0	60446#1|14#34800|3#19050	14#34800|3#19050	null	null
2004411	80004	20044	11	1#2004410	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400211	20	null	null	0	60446#1|14#34900|3#19100	14#34900|3#19100	null	null
2004412	80004	20044	12	1#2004411	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400212	20	null	null	0	60446#1|14#35000|3#19150	14#35000|3#19150	null	null
2004413	80004	20044	13	1#2004412	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400213	20	null	null	0	60446#1|14#35100|3#19200	14#35100|3#19200	null	null
2004414	80004	20044	14	1#2004413	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400214	20	null	null	0	60446#1|14#35200|3#19250	14#35200|3#19250	null	null
2004415	80004	20044	15	1#2004414	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400215	20	null	null	0	60446#1|14#35300|3#19300	14#35300|3#19300	null	null
2004416	80004	20044	16	1#2004415	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400216	20	null	null	0	60446#1|14#35400|3#19350	14#35400|3#19350	null	null
2004417	80004	20044	17	1#2004416	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400217	20	null	null	0	60446#1|14#35500|3#19400	14#35500|3#19400	null	null
2004418	80004	20044	18	1#2004417	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400218	20	null	null	0	60446#1|14#35600|3#19450	14#35600|3#19450	null	null
2004419	80004	20044	19	1#2004418	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400219	20	null	null	0	60446#1|14#35700|3#19500	14#35700|3#19500	null	null
2004420	80004	20044	20	1#2004419	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400220	20	null	null	0	60446#1|14#35800|3#19550	14#35800|3#19550	null	null
2004421	80004	20044	21	1#2004420	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400221	20	null	null	0	60446#1|14#35900|3#19600	14#35900|3#19600	null	null
2004422	80004	20044	22	1#2004421	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400222	20	null	null	0	60446#1|14#36000|3#19650	14#36000|3#19650	null	null
2004423	80004	20044	23	1#2004422	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400223	20	null	null	0	60446#1|14#36100|3#19700	14#36100|3#19700	null	null
2004424	80004	20044	24	1#2004423	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400224	20	null	null	0	60446#1|14#36200|3#19750	14#36200|3#19750	null	null
2004425	80004	20044	25	1#2004424	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400225	20	null	null	0	60446#1|14#36300|3#19800	14#36300|3#19800	null	null
2004426	80004	20044	26	1#2004425	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400226	20	null	null	0	60446#1|14#36400|3#19850	14#36400|3#19850	null	null
2004427	80004	20044	27	1#2004426	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400227	20	null	null	0	60446#1|14#36500|3#19900	14#36500|3#19900	null	null
2004428	80004	20044	28	1#2004427	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400228	20	null	null	0	60446#1|14#36600|3#19950	14#36600|3#19950	null	null
2004429	80004	20044	29	1#2004428	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400229	20	null	null	0	60446#1|14#36700|3#20000	14#36700|3#20000	null	null
2004430	80004	20044	30	1#2004429	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400230	20	null	null	0	60446#1|19#3|14#36800|3#20050	14#36800|3#20050	null	null
2004501	80004	20045	1	1#2004430	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400231	20	null	null	0	60446#1|14#36900|3#20100	14#36900|3#20100	null	null
2004502	80004	20045	2	1#2004501	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400232	20	null	null	0	60446#1|14#37000|3#20150	14#37000|3#20150	null	null
2004503	80004	20045	3	1#2004502	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400233	20	null	null	0	60446#1|14#37100|3#20200	14#37100|3#20200	null	null
2004504	80004	20045	4	1#2004503	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400234	20	null	null	0	60446#1|14#37200|3#20250	14#37200|3#20250	null	null
2004505	80004	20045	5	1#2004504	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400235	20	null	null	0	60446#1|14#37300|3#20300	14#37300|3#20300	null	null
2004506	80004	20045	6	1#2004505	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400236	20	null	null	0	60446#1|14#37400|3#20350	14#37400|3#20350	null	null
2004507	80004	20045	7	1#2004506	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400237	20	null	null	0	60446#1|14#37500|3#20400	14#37500|3#20400	null	null
2004508	80004	20045	8	1#2004507	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400238	20	null	null	0	60446#1|14#37600|3#20450	14#37600|3#20450	null	null
2004509	80004	20045	9	1#2004508	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400239	20	null	null	0	60446#1|14#37700|3#20500	14#37700|3#20500	null	null
2004510	80004	20045	10	1#2004509	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400240	20	null	null	0	60446#1|14#37800|3#20550	14#37800|3#20550	null	null
2004511	80004	20045	11	1#2004510	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400241	20	null	null	0	60446#1|14#37900|3#20600	14#37900|3#20600	null	null
2004512	80004	20045	12	1#2004511	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400242	20	null	null	0	60446#1|14#38000|3#20650	14#38000|3#20650	null	null
2004513	80004	20045	13	1#2004512	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400243	20	null	null	0	60446#1|14#38100|3#20700	14#38100|3#20700	null	null
2004514	80004	20045	14	1#2004513	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400244	20	null	null	0	60446#1|14#38200|3#20750	14#38200|3#20750	null	null
2004515	80004	20045	15	1#2004514	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400245	20	null	null	0	60446#1|14#38300|3#20800	14#38300|3#20800	null	null
2004516	80004	20045	16	1#2004515	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400246	20	null	null	0	60446#1|14#38400|3#20850	14#38400|3#20850	null	null
2004517	80004	20045	17	1#2004516	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400247	20	null	null	0	60446#1|14#38500|3#20900	14#38500|3#20900	null	null
2004518	80004	20045	18	1#2004517	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400248	20	null	null	0	60446#1|14#38600|3#20950	14#38600|3#20950	null	null
2004519	80004	20045	19	1#2004518	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400249	20	null	null	0	60446#1|14#38700|3#21000	14#38700|3#21000	null	null
2004520	80004	20045	20	1#2004519	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400250	20	null	null	0	60446#1|14#38800|3#21050	14#38800|3#21050	null	null
2004521	80004	20045	21	1#2004520	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400251	20	null	null	0	60446#1|14#38900|3#21100	14#38900|3#21100	null	null
2004522	80004	20045	22	1#2004521	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400252	20	null	null	0	60446#1|14#39000|3#21150	14#39000|3#21150	null	null
2004523	80004	20045	23	1#2004522	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400253	20	null	null	0	60446#1|14#39100|3#21200	14#39100|3#21200	null	null
2004524	80004	20045	24	1#2004523	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400254	20	null	null	0	60446#1|14#39200|3#21250	14#39200|3#21250	null	null
2004525	80004	20045	25	1#2004524	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400255	20	null	null	0	60446#1|14#39300|3#21300	14#39300|3#21300	null	null
2004526	80004	20045	26	1#2004525	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400256	20	null	null	0	60446#1|14#39400|3#21350	14#39400|3#21350	null	null
2004527	80004	20045	27	1#2004526	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400257	20	null	null	0	60446#1|14#39500|3#21400	14#39500|3#21400	null	null
2004528	80004	20045	28	1#2004527	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400258	20	null	null	0	60446#1|14#39600|3#21450	14#39600|3#21450	null	null
2004529	80004	20045	29	1#2004528	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400259	20	null	null	0	60446#1|14#39700|3#21500	14#39700|3#21500	null	null
2004530	80004	20045	30	1#2004529	1	3	7#0|2#4#2#1|2#4#2#3	1012#1	0	0	0	4400260	20	null	null	0	60446#1|19#5|14#39800|3#21550	14#39800|3#21550	null	null
2005101	80005	20051	1	0	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100110	20	null	null	0	60444#1|14#24800|3#14050	14#24800|3#14050	null	null
2005102	80005	20051	2	1#2005101	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100112	20	null	null	0	60444#1|14#25000|3#14150	14#25000|3#14150	null	null
2005103	80005	20051	3	1#2005102	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100114	20	null	null	0	60444#1|14#25200|3#14250	14#25200|3#14250	null	null
2005104	80005	20051	4	1#2005103	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100116	20	null	null	0	60444#1|14#25400|3#14350	14#25400|3#14350	null	null
2005105	80005	20051	5	1#2005104	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100118	20	null	null	0	60444#1|14#25600|3#14450	14#25600|3#14450	null	null
2005106	80005	20051	6	1#2005105	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100120	20	null	null	0	60444#1|14#25800|3#14550	14#25800|3#14550	null	null
2005107	80005	20051	7	1#2005106	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100122	20	null	null	0	60444#1|14#26000|3#14650	14#26000|3#14650	null	null
2005108	80005	20051	8	1#2005107	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100124	20	null	null	0	60444#1|14#26200|3#14750	14#26200|3#14750	null	null
2005109	80005	20051	9	1#2005108	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100126	20	null	null	0	60444#1|14#26400|3#14850	14#26400|3#14850	null	null
2005110	80005	20051	10	1#2005109	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100128	20	null	null	0	60444#1|14#26600|3#14950	14#26600|3#14950	null	null
2005111	80005	20051	11	1#2005110	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100130	20	null	null	0	60444#1|14#26800|3#15050	14#26800|3#15050	null	null
2005112	80005	20051	12	1#2005111	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100132	20	null	null	0	60444#1|14#27000|3#15150	14#27000|3#15150	null	null
2005113	80005	20051	13	1#2005112	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100134	20	null	null	0	60444#1|14#27200|3#15250	14#27200|3#15250	null	null
2005114	80005	20051	14	1#2005113	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100136	20	null	null	0	60444#1|14#27400|3#15350	14#27400|3#15350	null	null
2005115	80005	20051	15	1#2005114	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100138	20	null	null	0	60444#1|14#27600|3#15450	14#27600|3#15450	null	null
2005116	80005	20051	16	1#2005115	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100140	20	null	null	0	60444#1|14#27800|3#15550	14#27800|3#15550	null	null
2005117	80005	20051	17	1#2005116	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100142	20	null	null	0	60444#1|14#28000|3#15650	14#28000|3#15650	null	null
2005118	80005	20051	18	1#2005117	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100143	20	null	null	0	60444#1|14#28100|3#15700	14#28100|3#15700	null	null
2005119	80005	20051	19	1#2005118	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100144	20	null	null	0	60444#1|14#28200|3#15750	14#28200|3#15750	null	null
2005120	80005	20051	20	1#2005119	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100145	20	null	null	0	60444#1|14#28300|3#15800	14#28300|3#15800	null	null
2005121	80005	20051	21	1#2005120	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100146	20	null	null	0	60444#1|14#28400|3#15850	14#28400|3#15850	null	null
2005122	80005	20051	22	1#2005121	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100147	20	null	null	0	60444#1|14#28500|3#15900	14#28500|3#15900	null	null
2005123	80005	20051	23	1#2005122	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100148	20	null	null	0	60444#1|14#28600|3#15950	14#28600|3#15950	null	null
2005124	80005	20051	24	1#2005123	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100149	20	null	null	0	60444#1|14#28700|3#16000	14#28700|3#16000	null	null
2005125	80005	20051	25	1#2005124	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100150	20	null	null	0	60444#1|14#28800|3#16050	14#28800|3#16050	null	null
2005126	80005	20051	26	1#2005125	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100151	20	null	null	0	60444#1|14#28900|3#16100	14#28900|3#16100	null	null
2005127	80005	20051	27	1#2005126	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100152	20	null	null	0	60444#1|14#29000|3#16150	14#29000|3#16150	null	null
2005128	80005	20051	28	1#2005127	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100153	20	null	null	0	60444#1|14#29100|3#16200	14#29100|3#16200	null	null
2005129	80005	20051	29	1#2005128	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100154	20	null	null	0	60444#1|14#29200|3#16250	14#29200|3#16250	null	null
2005130	80005	20051	30	1#2005129	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100155	20	null	null	0	60444#1|19#3|14#29300|3#16300	14#29300|3#16300	null	null
2005201	80005	20052	1	1#2005130	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100156	20	null	null	0	60444#1|14#29400|3#16350	14#29400|3#16350	null	null
2005202	80005	20052	2	1#2005201	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100157	20	null	null	0	60444#1|14#29500|3#16400	14#29500|3#16400	null	null
2005203	80005	20052	3	1#2005202	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100158	20	null	null	0	60444#1|14#29600|3#16450	14#29600|3#16450	null	null
2005204	80005	20052	4	1#2005203	1	3	7#0|2#2#2#2|2#2#2#4	1012#1	0	0	0	4100159	20	null	null	0	60444#1|14#29700|3#16500	14#29700|3#16500	null	null
