Id	Quality	Star	SiteType	Suit	BasicAttr	Sell	CanRefine	RefineCost	RefineAttrNum	RandAttr	MergeCostItem	NextId	CanChange	ChangeCost
413003	3	4	3	114	2#548	10443#28|10442#5|10441#25	0	null	0	null	10442#6|10441#18	414003	0	null
413004	3	4	4	114	1#6667	10443#28|10442#5|10441#25	0	null	0	null	10442#6|10441#18	414004	0	null
413101	4	4	1	114	2#603	10443#43|10442#10|10441#50	1	10443#2|14#50000	1	2#250#500|1#3050#6100|5#4#20|62#250#500|56#450#900|155#70#350|53#70#350|58#102#510|151#70#350|153#70#350	10442#12|10441#60	414101	0	null
413102	4	4	2	114	1#7334	10443#43|10442#10|10441#50	1	10443#2|14#50000	1	2#250#500|1#3050#6100|5#4#20|63#250#500|61#250#500|156#70#350|60#250#500|54#70#350|152#70#350|154#70#350	10442#12|10441#60	414102	0	null
413103	4	4	3	114	2#603	10443#43|10442#10|10441#50	1	10443#2|14#50000	1	2#250#500|1#3050#6100|5#4#20|62#250#500|55#250#500|155#70#350|53#70#350|58#102#510|151#70#350|153#70#350	10442#12|10441#60	414103	0	null
413104	4	4	4	114	1#7334	10443#43|10442#10|10441#50	1	10443#2|14#50000	1	2#250#500|1#3050#6100|5#4#20|63#250#500|61#250#500|156#70#350|60#250#500|54#70#350|152#70#350|154#70#350	10442#12|10441#60	414104	0	null
413201	5	4	1	114	2#669	10443#57|10442#20|10441#100	1	10443#4|14#100000	2	2#250#500|1#3050#6100|5#4#20|62#250#500|56#450#900|155#70#350|53#70#350|58#102#510|151#70#350|153#70#350	10442#24|10441#120	414201	1	16#1300
413202	5	4	2	114	1#8134	10443#57|10442#20|10441#100	1	10443#4|14#100000	2	2#250#500|1#3050#6100|5#4#20|63#250#500|61#250#500|156#70#350|60#250#500|54#70#350|152#70#350|154#70#350	10442#24|10441#120	414202	1	16#1400
413203	5	4	3	114	2#669	10443#57|10442#20|10441#100	1	10443#4|14#100000	2	2#250#500|1#3050#6100|5#4#20|62#250#500|55#250#500|155#70#350|53#70#350|58#102#510|151#70#350|153#70#350	10442#24|10441#120	414203	1	16#1500
413204	5	4	4	114	1#8134	10443#57|10442#20|10441#100	1	10443#4|14#100000	2	2#250#500|1#3050#6100|5#4#20|63#250#500|61#250#500|156#70#350|60#250#500|54#70#350|152#70#350|154#70#350	10442#24|10441#120	414204	1	16#1600
414001	3	5	1	115	2#657	10443#43|10442#6|10441#30	0	null	0	null	10442#7|10441#19	0	0	null
414002	3	5	2	115	1#8000	10443#43|10442#6|10441#30	0	null	0	null	10442#7|10441#19	0	0	null
414003	3	5	3	115	2#657	10443#43|10442#6|10441#30	0	null	0	null	10442#7|10441#19	0	0	null
414004	3	5	4	115	1#8000	10443#43|10442#6|10441#30	0	null	0	null	10442#7|10441#19	0	0	null
414101	4	5	1	115	2#723	10443#64|10442#12|10441#60	1	10443#2|14#50000	1	2#301#602|1#3660#7320|5#5#25|62#300#600|56#550#1100|155#80#400|53#80#400|58#116#580|151#80#400|153#80#400	10442#14|10441#70	0	0	null
414102	4	5	2	115	1#8801	10443#64|10442#12|10441#60	1	10443#2|14#50000	1	2#301#602|1#3660#7320|5#5#25|63#300#600|61#300#600|156#80#400|60#300#600|54#80#400|152#80#400|154#80#400	10442#14|10441#70	0	0	null
414103	4	5	3	115	2#723	10443#64|10442#12|10441#60	1	10443#2|14#50000	1	2#301#602|1#3660#7320|5#5#25|62#300#600|55#300#600|155#80#400|53#80#400|58#116#580|151#80#400|153#80#400	10442#14|10441#70	0	0	null
414104	4	5	4	115	1#8801	10443#64|10442#12|10441#60	1	10443#2|14#50000	1	2#301#602|1#3660#7320|5#5#25|63#300#600|61#300#600|156#80#400|60#300#600|54#80#400|152#80#400|154#80#400	10442#14|10441#70	0	0	null
414201	5	5	1	115	2#802	10443#86|10442#24|10441#120	1	10443#4|14#100000	2	2#301#602|1#3660#7320|5#5#25|62#300#600|56#550#1100|155#80#400|53#80#400|58#116#580|151#80#400|153#80#400	10442#28|10441#140	0	1	16#1700
414202	5	5	2	115	1#9761	10443#86|10442#24|10441#120	1	10443#4|14#100000	2	2#301#602|1#3660#7320|5#5#25|63#300#600|61#300#600|156#80#400|60#300#600|54#80#400|152#80#400|154#80#400	10442#28|10441#140	0	1	16#1800
414203	5	5	3	115	2#802	10443#86|10442#24|10441#120	1	10443#4|14#100000	2	2#301#602|1#3660#7320|5#5#25|62#300#600|55#300#600|155#80#400|53#80#400|58#116#580|151#80#400|153#80#400	10442#28|10441#140	0	1	16#1900
414204	5	5	4	115	1#9761	10443#86|10442#24|10441#120	1	10443#4|14#100000	2	2#301#602|1#3660#7320|5#5#25|63#300#600|61#300#600|156#80#400|60#300#600|54#80#400|152#80#400|154#80#400	10442#28|10441#140	0	1	16#2000
